INST_ID,INST_NAME,STATE_INST,HDG_ID,TOC_ID,PROG_TYPE,HBCU_FLAG,EPSCOR_FLAG,IDEA_FLAG,REGION,BIO_KIND,S_STATUS_ID,L1400_tot,Total_number,Total_Amount,occ,P1Q1A,P1Q1B,P1Q1C,P1Q1D,P1Q1E,P1Q1F,P1Q1G,P1Q1H,P1Q1J,P1Q2AGS,P1Q2BIO,P1Q2COS,P1Q2ENS,P1Q2ENG,P1Q2MAT,P1Q2MED,P1Q2PHS,P1Q2PSY,P1Q2SOS,P1Q2OS,P1Q4,P1Q5,P1Q6BX,P1Q6,P1Q10BX,P1Q10AGS,P1Q10BIO,P1Q10COS,P1Q10ENS,P1Q10ENG,P1Q10MAT,P1Q10MED,P1Q10PHS,P1Q10PSY,P1Q10SOS,P1Q10OS,P1Q12BX,P1Q12,P1Q13BX,P1Q13,P1Q14FED1,P1Q14FED2,P1Q14STA1,P1Q14STA2,P1Q14OS1,P1Q14OS2,P1Q14T1,P1Q14T2,P1Q15BX,P1Q15AGS,P1Q15BIO,P1Q15COS,P1Q15ENS,P1Q15ENG,P1Q15MAT,P1Q15MED,P1Q15PHS,P1Q15PSY,P1Q15SOS,P1Q15OS,P1Q17BX,P1Q17,P1Q18BX,P1Q18AGS1,P1Q18AGS2,P1Q18BIO1,P1Q18BIO2,P1Q18COS1,P1Q18COS2,P1Q18ENS1,P1Q18ENS2,P1Q18ENG1,P1Q18ENG2,P1Q18MAT1,P1Q18MAT2,P1Q18MED1,P1Q18MED2,P1Q18PHS1,P1Q18PHS2,P1Q18PSY1,P1Q18PSY2,P1Q18SOS1,P1Q18SOS2,P1Q18OS1,P1Q18OS2,P1Q20BX,P1Q20_1,P1Q20_2,P1Q21BX,P1Q21AGS1,P1Q21AGS2,P1Q21BIO1,P1Q21BIO2,P1Q21COS1,P1Q21COS2,P1Q21ENS1,P1Q21ENS2,P1Q21ENG1,P1Q21ENG2,P1Q21MAT1,P1Q21MAT2,P1Q21MED1,P1Q21MED2,P1Q21PHS1,P1Q21PHS2,P1Q21PSY1,P1Q21PSY2,P1Q21SOS1,P1Q21SOS2,P1Q21OS1,P1Q21OS2,P1Q23BX,P1Q23_1,P1Q23_2,P1Q24BX,P1Q24AGS1,P1Q24AGS2,P1Q24BIO1,P1Q24BIO2,P1Q24COS1,P1Q24COS2,P1Q24ENS1,P1Q24ENS2,P1Q24ENG1,P1Q24ENG2,P1Q24MAT1,P1Q24MAT2,P1Q24MED1,P1Q24MED2,P1Q24PHS1,P1Q24PHS2,P1Q24PSY1,P1Q24PSY2,P1Q24SOS1,P1Q24SOS2,P1Q24OS1,P1Q24OS2,P1Q26BX,P1Q26_1,P1Q26_2
1305,Stanford University,CA,1,2,1,0,0,0,4,,1,671046,0,0,,1,1,0,1,1,1,1,1,2,0,108824,7713,54927,234459,825,581124,215334,19490,10975,7823,0,82711,0,581124,0,0,2193000,0,3197000,5200000,0,1510000,3937000,0,0,0,0,14300000,0,2,0,0,0,0,16037000,36660000,16037000,36660000,0,0,0,0,310000,9500000,0,40000000,4788000,0,0,22000000,0,40000000,0,0,0,0,0,0,0,0,0,10500000,155656,0,0,0,0,0,0,0,0,0,0,117000000,105000,0,0,0,0,0,0,0,0,0,0,1100000,0,8000000,0,0,0,7800000,0,50600000,0,0,0,0,0,0,0,0,7800000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,University of California-Berkeley,CA,1,1,1,0,0,0,4,,1,525598,0,0,,1,1,1,1,1,1,1,0,0,76549,714331,34810,82155,608587,33304,96232,347420,91166,283788,0,0,78999,1,S,0,0,5690000,0,0,10204000,0,1278000,15101000,0,0,0,1,S,0,1,0,0,6478000,87325000,25795000,76372000,32273000,163697000,0,0,1150000,0,0,718000,0,0,850000,0,0,0,1,S,0,0,0,2795000,8714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,5634000,0,28419000,22630000,0,0,0,0,37285000,21925000,0,6848000,2279000,0,8798000,22460000,1408000,20781000,6515000,27150000,0,0,1,S,S,0,0,0,105000000,0,0,0,11597000,0,0,0,0,0,52500000,0,46389000,0,0,0,8400000,0,0,0,1,S,S
1313,University of California-Davis,CA,1,1,1,0,0,0,4,,1,511757,0,0,,1,1,2,1,1,1,1,1,2,629878,676571,0,35545,250150,10718,433004,137882,27024,101484,126511,M,182888,0,426034,0,0,9049000,0,0,0,0,0,0,0,0,0,0,0,0,8,660000,0,0,77082000,8389000,40990340,9049000,118072340,0,1117000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3698000,7532,0,0,0,0,4805000,4625,0,0,0,0,19832000,21500,0,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M
1314,University of California-Irvine,CA,1,1,1,0,0,0,4,,1,257024,0,0,,1,1,1,1,1,1,1,1,1,0,275042,35605,32531,144779,10910,395957,190612,18302,45550,37506,400,67789,0,395957,0,0,0,0,0,1200000,0,2550000,0,0,0,0,0,2550000,0,2,1000000,0,0,22286000,2750000,15110000,3750000,37396000,0,0,5770000,0,0,0,419400,0,1817400,0,0,0,0,0,0,0,0,78926000,75485,0,0,0,0,51930000,74251,6452000,14088,13131000,11700,3710000,8035,5848000,8235,14625000,20595,9242000,13015,0,13131000,11700,0,0,0,1364000,0,0,1403000,0,0,118000,1708000,0,0,714000,2013000,1956000,244000,0,0,0,1342000,0,0,0,714000,2013000,0,0,0,0,8000000,0,0,0,0,0,0,0,0,0,116000000,0,0,0,0,0,0,0,0,0,0,116000000
1315,University of California-Los Angeles,CA,1,1,1,0,0,0,4,,1,772569,0,0,,1,1,1,1,1,1,1,1,1,0,350392,37243,107345,227336,31855,838226,325851,89169,129988,9866,3643,127119,0,998581,0,0,1200417,0,329206,0,0,6324515,1041660,0,0,3485000,0,3455369,1,0,0,S,0,S,12380798,S,12380798,S,0,0,649000,0,270000,500000,0,4708000,0,0,0,260000,0,392000,0,0,0,135822000,106457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,University of California-Riverside,CA,1,1,1,0,0,0,4,,1,110627,0,0,,1,1,1,1,1,1,1,0,0,225871,213618,0,28395,97610,9129,20503,120828,27346,32880,0,0,34562,1,S,0,0,0,0,0,2560000,0,0,0,0,0,0,1,S,0,2,0,0,0,22748560,2560000,3524786,2560000,26273346,0,0,0,0,4653918,0,0,0,4631255,0,0,0,1,S,0,0,0,36830794,43804,0,0,0,0,15819062,20700,1008971,1200,0,0,15819062,20700,24363734,24138,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1317,University of California-San Diego,CA,1,1,1,0,0,0,4,,1,708690,0,0,,1,1,0,1,1,1,1,1,1,0,233335,30388,325398,317231,17755,611509,252778,40438,78067,96655,M,166078,0,691360,0,0,3231496,271377,0,1392000,2594501,9051211,0,0,5038139,0,0,9051211,0,1,967377,3370000,16059163,27427844,4552184,14510756,21578724,45308600,0,0,0,1309000,836740,0,0,5141850,7350560,0,0,0,0,5141850,0,0,0,0,0,0,0,0,0,41738000,50000,0,0,0,0,36682000,45000,0,0,0,0,0,0,0,0,0,0,0,0,2387000,0,73000,0,4295000,0,5087000,0,0,0,0,0,2308000,0,4559000,0,1922000,0,0,0,0,2691000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,University of California-San Francisco,CA,1,1,1,0,0,0,4,,1,728321,0,0,,1,1,1,1,1,1,1,1,1,0,319500,0,0,0,0,1202300,0,0,16700,138400,M,356800,0,1676900,0,0,1767200,0,0,0,0,10630100,0,0,0,2666000,0,15063200,1,0,0,S,0,S,15063300,S,15063300,S,0,0,23377000,0,0,0,0,20534000,0,0,0,2300000,0,46211000,0,0,0,164490000,107600,0,0,0,0,0,0,0,0,164490000,107600,0,0,0,0,0,0,78020000,50600,0,407000000,265800,0,0,0,16000000,0,0,0,0,0,0,0,0,0,16000000,0,0,0,0,0,0,0,0,0,0,32000000,0,0,0,0,20000000,0,0,0,0,0,0,0,0,0,70000000,0,0,0,0,0,0,0,10000000,0,0,100000000,0
1320,University of California-Santa Barbara,CA,1,1,1,0,0,0,4,,1,151325,0,0,,1,1,1,1,1,1,1,0,0,0,121280,12632,106131,194667,6418,1872,154102,20377,67531,12744,0,42262,1,S,0,0,0,0,0,766749,0,0,799849,0,0,0,1,S,0,2,0,0,1566598,23852000,0,3058000,1566598,26910000,0,0,10691000,0,0,0,0,0,0,0,0,0,1,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70770000,124389,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1321,University of California-Santa Cruz,CA,1,1,1,0,0,0,4,,1,94297,0,0,,1,1,1,1,0,1,1,0,0,0,75257,17489,125605,57059,6040,0,157413,21414,38868,8200,0,0,1,S,0,0,945750,0,0,1117000,0,0,4395650,0,0,0,1,S,1,0,125000,S,1280400,S,5053000,S,6458400,S,0,0,0,0,0,12622000,0,0,0,0,0,0,1,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3087000,750,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1322,University of Redlands,CA,2,2,1,0,0,0,4,,1,2038,0,0,,1,1,1,1,0,1,0,0,0,0,3268,0,0,0,0,0,1893,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,S,460453,S,0,S,432937,S,893390,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1325,University of San Francisco,CA,2,2,1,0,0,0,4,,1,1163,0,0,,1,1,1,1,0,1,0,0,0,0,5500,2500,1500,0,400,0,10000,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1326,Santa Clara University,CA,1,2,1,0,0,0,4,,1,3364,0,0,,1,1,1,1,1,0,0,0,0,0,11400,300,0,13800,1000,0,9700,3200,4000,0,0,400,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,0,0,0,0,0,712000,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1328,University of Southern California,CA,1,2,1,0,0,0,4,,1,426665,0,0,,1,1,1,1,1,1,2,1,1,0,94102,143880,38643,155541,2997,410563,66568,26469,20132,7863,42684,216565,0,351815,0,0,1057444,0,1508277,1363753,0,10178653,1035714,0,300589,0,0,9919710,0,2,1700000,0,0,0,13744430,67608748,15444430,67608748,0,0,0,0,0,0,0,2600000,0,0,0,0,0,2300000,0,0,0,0,0,0,0,0,0,0,0,0,0,120000000,103200,0,0,0,0,0,0,0,0,0,120000000,103200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,University of the Pacific,CA,1,2,1,0,0,0,4,,1,2961,0,0,,1,1,1,1,2,1,0,0,2,0,11674,1900,4346,12799,2047,11298,14871,2355,2096,2140,2140,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,15000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1347,Colorado College,CO,3,2,1,0,0,0,4,,2,1377,0,0,,1,1,1,1,0,1,0,0,0,0,2106,0,2883,0,452,0,5464,3733,602,1277,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,101095,280950,0,0,0,0,0,0,0,0,50547,140475,50547,140475,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1348,Colorado School of Mines,CO,1,1,1,0,0,0,4,,1,27087,0,0,,1,1,1,2,0,0,0,0,0,0,0,0,0,108535,0,0,12465,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,0,0,0,0,0,750000,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1349,University of Northern Colorado,CO,1,1,1,0,0,0,4,,1,1966,0,0,,1,1,1,1,0,1,0,0,0,0,9639,0,4710,0,380,15488,7523,0,3844,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1350,Colorado State University,CO,1,1,1,0,0,0,4,,1,214888,0,0,,1,1,1,1,1,1,1,0,2,149136,155844,2457,66389,168731,2198,126480,81141,7912,3926,26280,0,28358,1,S,0,776922,1849089,0,0,637240,0,2152260,928550,0,0,330359,1,S,0,8,330359,28157397,0,0,6344061,18345381,6674420,46502778,0,1114606,6207952,0,0,0,0,0,750000,0,0,0,1,S,0,1030969,8500,2001098,9000,0,0,5000000,17300,0,0,0,0,545000,4500,0,0,0,0,0,0,0,0,1,S,S,0,0,0,6052619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,14200000,0,0,0,0,0,0,0,0,0,1,S,S
1370,University of Colorado at Boulder,CO,1,1,1,0,0,0,4,,1,234311,0,0,,1,1,1,2,0,1,2,0,2,0,215937,13472,106132,200805,4198,2657,201649,79223,66908,1002,0,0,1,S,0,0,1047505,0,2278244,3030098,0,0,1784506,1548708,0,0,1,S,0,1,5437074,0,3768125,0,483862,13022000,9689061,13022000,0,0,734228,0,1235560,3363301,0,0,0,491925,1128823,1927565,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,0,0,0,0,0,2434900,0,0,0,0,0,0,0,260000,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1371,University of Denver,CO,1,2,1,0,0,0,4,,1,12500,0,0,,1,1,1,1,0,1,0,0,0,0,41758,67,1850,12955,0,0,32773,19078,19375,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,S,0,S,0,S,5500000,S,5500000,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1385,Fairfield University,CT,2,2,1,0,0,0,1,,9,1926,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,University of New Haven,CT,2,2,1,0,0,0,1,,1,1724,0,0,,1,1,2,1,0,1,0,0,0,0,6000,2500,2000,15000,0,0,0,2000,0,0,0,0,1,S,0,0,300000,0,0,600000,0,0,0,0,0,0,1,S,1,0,0,S,0,S,900000,S,900000,S,0,0,300000,550000,0,400000,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1422,University of Hartford,CT,1,2,1,0,0,0,1,,1,1136,0,0,,1,1,1,1,0,1,0,0,2,0,4056,905,0,5601,528,0,3079,0,0,1692,0,0,1,S,0,0,0,0,0,414025,0,0,0,0,0,0,1,S,0,1,0,0,0,0,414025,1783750,414025,1783750,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1424,Wesleyan University,CT,1,2,1,0,0,0,1,,1,7741,0,0,,1,1,1,1,0,1,0,0,0,0,37020,964,11538,0,4954,0,36921,13227,41858,0,0,0,1,S,0,0,560000,0,0,0,0,0,0,0,0,0,1,S,1,0,0,S,0,S,560000,S,560000,S,0,0,0,0,0,0,0,0,0,320000,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,8000000,0,0,0,1,S,S,0,0,0,45000000,0,0,0,0,0,0,0,0,0,0,0,25000000,0,0,0,0,0,0,0,1,S,S
1426,Yale University,CT,1,2,1,0,0,0,1,,1,422828,0,0,,1,1,0,1,1,1,1,1,1,0,174689,20084,74776,89243,14960,893539,178907,48788,54427,86139,9900,177781,0,893539,0,0,1738000,0,305000,0,0,50571600,1555000,711000,0,0,0,50571600,0,2,0,0,0,0,54880600,84468000,54880600,84468000,0,0,1758000,0,0,4928000,0,45342500,2618000,4448000,0,1200000,0,45342500,0,0,0,148475000,112240,0,0,15050000,11747,0,0,0,0,14200000,28435,0,0,0,0,10750000,7920,0,0,0,14200000,28435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,Delaware State University,DE,2,1,1,1,1,1,3,,2,4370,0,0,,1,1,1,1,1,1,1,0,0,27728,7307,2160,0,0,3778,3469,17206,3102,0,18423,0,2200,1,S,0,0,0,0,0,0,0,0,0,0,0,779817,1,S,1,0,779817,S,0,S,0,S,779817,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1431,University of Delaware,DE,1,1,1,0,1,1,3,,1,109985,0,0,,1,1,1,1,1,1,0,0,0,146992,51665,5657,60338,168565,6987,26664,114615,25393,25375,3381,0,39228,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,0,0,0,0,300000,650000,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,0,0,0,0,0,12000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1434,American University,DC,1,2,1,0,0,0,3,,1,1745,0,0,,1,1,1,2,0,1,0,0,2,0,3823,2500,0,0,8125,0,8348,6743,4228,16080,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1437,The Catholic University of America,DC,1,2,1,0,0,0,3,,9,23610,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,Gallaudet University,DC,2,2,1,0,0,0,3,,1,1804,0,0,,1,1,1,2,0,1,0,0,0,0,771,0,0,0,0,573,0,347,2487,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,25000000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1444,George Washington University,DC,1,2,1,0,0,0,3,,1,103473,0,0,,1,1,1,1,1,1,1,1,1,0,10839,9188,7190,29056,2699,96343,28411,7578,7443,3149,M,M,0,96343,0,0,2000000,0,0,6900000,0,54000000,3700000,500000,0,500000,0,M,1,0,M,S,M,S,M,S,M,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,Georgetown University,DC,1,2,1,0,0,0,3,,1,126320,0,0,,1,1,1,1,1,1,1,1,0,0,105788,808,0,150,142,164247,20384,2201,6625,0,0,42102,0,259042,0,0,4191470,0,0,0,0,7403490,329637,0,432645,0,0,11442820,1,0,0,S,0,S,12357242,S,12357242,S,0,0,2979531,0,0,0,0,0,334082,0,0,0,0,2937166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,Howard University,DC,1,2,1,1,0,0,3,,1,41404,0,0,,1,1,1,0,0,1,2,1,1,0,32191,10100,3093,39743,8396,628758,13106,16411,45917,40690,155832,0,0,106337,0,0,0,0,0,801742,0,0,0,0,0,0,0,0,1,0,0,S,0,S,801742,S,801742,S,0,0,0,0,0,0,0,3500000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,Florida Institute of Technology,FL,1,2,1,0,0,0,3,,1,7801,0,0,,1,1,1,2,0,1,1,0,0,0,37600,5000,10000,64900,2000,0,60000,14000,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1479,Embry-Riddle Aeronautical University,FL,2,2,1,0,0,0,3,,1,8558,0,0,,1,1,1,1,1,1,0,0,0,0,0,0,3706,26128,490,0,5957,1733,0,6027,0,1350,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1480,Florida A & M University,FL,1,1,1,1,0,0,3,,1,31408,0,0,,1,1,1,1,1,1,0,0,0,97274,33894,19479,0,52415,8000,0,0,6500,7000,0,0,26700,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,0,750000,0,0,0,0,0,0,0,0,500000,0,1,S,0,750000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385000,3200,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
