YEAR,INST_ID,INST_NAME,submission_flag,fice,inst_type,biomed_type_code,inst_state,hdg_code,toc_code,HBCU_FLAG,AAMC_FLAG,AACOM_flag,med_school_flag,epscor_flag,idea_flag,region,exp_tot_2008,biomed_tot,P1Q1A,P1Q1B,P1Q1C,P1Q1D,P1Q1E,P1Q1F,P1Q1G,P1Q1H,P1Q1J,P1Q2AGRX,P1Q2AGR,P1Q2BIOX,P1Q2BIO,P1Q2COSX,P1Q2COS,P1Q2ENGX,P1Q2ENG,P1Q2HLTHX,P1Q2HLTH,P1Q2MATHX,P1Q2MATH,P1Q2PHY1X,P1Q2PHY1,P1Q2PHY2X,P1Q2PHY2,P1Q2PSYX,P1Q2PSY,P1Q2SOCX,P1Q2SOC,P1Q2OTHX,P1Q2OTH,P1Q4,P1Q5Box,P1Q5,P1Q9Box,P1Q9AGR,P1Q9BIO,P1Q9COS,P1Q9ENG,P1Q9HLTH,P1Q9MATH,P1Q9PHY1,P1Q9PHY2,P1Q9PSY,P1Q9SOC,P1Q9OTH,P1Q11Box,P1Q11,P1Q12Box,P1Q12,P1Q13A1,P1Q13B1,P1Q13C1,P1Q13TOT1,P1Q13A2,P1Q13B2,P1Q13C2,P1Q13TOT2,P1Q14Box,P1Q14AGR,P1Q14BIO,P1Q14COS,P1Q14ENG,P1Q14HLTH,P1Q14MATH,P1Q14PHY1,P1Q14PHY2,P1Q14PSY,P1Q14SOC,P1Q14OTH,P1Q16Box,P1Q16,P1Q17Box,P1Q17AGR_1,P1Q17BIO_1,P1Q17COS_1,P1Q17ENG_1,P1Q17HLTH_1,P1Q17MATH_1,P1Q17PHY1_1,P1Q17PHY2_1,P1Q17PSY_1,P1Q17SOC_1,P1Q17OTH_1,P1Q17AGR_2,P1Q17BIO_2,P1Q17COS_2,P1Q17ENG_2,P1Q17HLTH_2,P1Q17MATH_2,P1Q17PHY1_2,P1Q17PHY2_2,P1Q17PSY_2,P1Q17SOC_2,P1Q17OTH_2,P1Q19Box,P1Q19A,P1Q19B,P1Q20Box,P1q20AGR_1,P1q20BIO_1,P1q20COS_1,P1q20ENG_1,P1q20HLTH_1,P1q20MATH_1,P1q20PHY1_1,P1q20PHY2_1,P1q20PSY_1,P1q20SOC_1,P1q20OTH_1,P1q20AGR_2,P1q20BIO_2,P1q20COS_2,P1q20ENG_2,P1q20HLTH_2,P1q20MATH_2,P1q20PHY1_2,P1q20PHY2_2,P1q20PSY_2,P1q20SOC_2,P1q20OTH_2,P1Q22Box,P1Q22A,P1Q22B,P1Q23Box,P1Q23AGR_1,P1Q23BIO_1,P1Q23COS_1,P1Q23ENG_1,P1Q23HLTH_1,P1Q23MATH_1,P1Q23PHY1_1,P1Q23PHY2_1,P1Q23PSY_1,P1Q23SOC_1,P1Q23OTH_1,P1Q23AGR_2,P1Q23BIO_2,P1Q23COS_2,P1Q23ENG_2,P1Q23HLTH_2,P1Q23MATH_2,P1Q23PHY1_2,P1Q23PHY2_2,P1Q23PSY_2,P1Q23SOC_2,P1Q23OTH_2,P1Q25Box,P1Q25A,P1Q25B
2009,3143,BloodCenter of Wisconsin,Y,,2,20,WI,,,0,0,0,0,,0,1,.,8190395,1,1,0,1,0,1,0,0,0,0,0,1,85000,0,0,0,0,1,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,3000000,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3144,Miriam Hospital,Y,,2,30,RI,,,0,0,0,0,,1,2,.,11631632,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,15000,0,0,0,0,0,0,1,45000,0,0,0,0,25000,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3145,Montefiore Medical Center,Y,,2,30,NY,,,0,0,0,0,,0,2,.,10071075,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,46600,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,S,1,0,0,0,0,550000,0,0,0,0,0,0,0,S,0,0,0,0,550000,550000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3146,Mount Desert Island Biological Laboratory,Y,,2,20,ME,,,0,0,0,0,,1,2,.,5826090,1,1,1,1,1,1,0,0,0,0,0,1,20566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,1,0,470000,0,0,0,0,0,0,0,0,0,0,S,1,0,4000000,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3147,Mount Sinai Medical Center (Miami Beach),Y,,2,30,FL,,,0,0,0,0,,0,3,.,1161630,1,1,1,1,1,1,1,0,1,0,0,1,28090,0,0,1,2000,1,6544,0,0,0,0,0,0,0,0,0,0,0,0,6544,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3148,National Jewish Medical and Research Center,Y,,2,30,CO,,,0,0,0,0,,0,4,.,35115832,1,1,0,1,0,1,0,0,1,0,0,1,36967,0,0,0,0,1,103742,0,0,0,0,0,0,1,3579,0,0,0,0,15535,0,S,1,0,728469,0,0,434068,0,0,0,0,0,0,0,S,0,0,0,0,1162537,1162537,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3151,Wadsworth Center,Y,,2,20,NY,,,0,0,0,0,,0,2,.,24372002,1,1,0,1,1,1,1,0,0,0,0,1,351500,1,300,1,1300,1,5050,1,700,1,29500,1,400,0,0,0,0,0,0,0,0,S,1,0,2752000,0,0,0,0,0,0,0,0,0,0,S,0,0,0,2752000,0,2752000,S,S,S,S,1,0,2735000,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3152,Oklahoma Medical Research Foundation,Y,,2,20,OK,,,0,0,0,0,,1,3,.,18029632,1,1,1,1,1,1,1,0,1,0,0,1,288313,1,2614,0,0,1,6543,0,0,0,0,0,0,0,0,0,0,0,0,6543,0,S,1,0,351097,0,0,0,0,0,0,0,0,0,0,S,1,1,0,0,351097,351097,2003831,8587846,4958623,15550300,1,0,2800000,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3153,Oregon Research Institute,Y,,2,20,OR,,,0,0,0,0,,0,4,.,15276447,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32000,0,0,0,0,7880,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,0,0,0,0,0,0,0,17885000,0,0,0,0,0,0,0,0,0,0,79478,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3154,Pacific Northwest Research Institute,Y,,2,20,WA,,,0,0,0,0,,0,4,.,2215371,1,1,1,1,1,1,0,0,1,0,0,1,30413,0,0,0,0,1,812,0,0,0,0,0,0,0,0,0,0,0,0,812,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3156,Huntington Medical Research Institutes,Y,,2,20,CA,,,0,0,0,0,,0,4,.,2314885,1,1,0,0,1,1,1,0,1,0,0,1,33184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,50000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3157,Population Council,Y,,2,20,NY,,,0,0,0,0,,0,2,.,6773695,1,1,0,1,1,1,0,0,1,0,0,1,32160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16080,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3159,The Immune Disease Institute,Y,,2,20,MA,,,0,0,0,0,,0,2,.,22385864,1,1,0,1,1,1,0,0,0,0,0,1,72841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,1360000,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,1360000,1360000,S,S,S,S,1,0,500000,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3160,Women and Infants Hospital,Y,,2,30,RI,,,0,0,0,0,,1,2,.,9518504,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,44221,0,0,0,0,0,0,1,14192,0,0,0,0,560,0,S,1,0,0,0,0,252944,0,0,0,0,0,0,0,S,0,0,0,0,252944,252944,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3161,Rand Corporation,Y,,2,20,CA,,,0,0,0,0,,0,4,.,30810906,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80000,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,0,0,0,0,0,0,0,0,0,1500000,0,0,0,0,0,0,0,0,0,0,12000,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3163,RTI International,Y,,2,20,NC,,,0,0,0,0,,0,3,.,30710826,1,1,0,1,1,1,1,0,1,0,0,1,56179,0,0,1,47374,1,8294,1,96010,0,0,1,28321,0,0,1,24745,0,0,23000,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,1,0,1992543,0,2937000,0,0,0,275000,0,555000,852980,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,731684,0,1100000,0,0,0,1217935,0,0,364581,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3164,Schepens Eye Research Institute,Y,,2,20,MA,,,0,0,0,0,,0,2,.,13848219,1,1,0,1,1,1,0,0,1,0,0,1,80800,0,0,1,1665,1,440,0,0,0,0,0,0,0,0,0,0,1,1120,440,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,1,0,499207,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3165,Rhode Island Hospital,Y,,2,30,RI,,,0,0,0,0,,1,2,.,28130907,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,148000,0,0,0,0,0,0,1,22000,0,0,0,0,35000,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,1,0,0,0,0,2000000,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3166,Roger Williams Medical Center,Y,,2,30,RI,,,0,0,0,0,,1,2,.,2579683,1,1,0,1,1,1,0,0,1,0,0,1,47690,0,0,0,0,1,11200,0,0,0,0,0,0,0,0,0,0,0,0,11200,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3167,Jackson Laboratory,Y,,2,20,ME,,,0,0,0,0,,1,2,.,45609384,1,1,0,1,0,1,1,0,0,0,0,1,187217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,3541920,0,0,0,0,0,0,0,0,0,0,S,0,0,0,1136025,2405895,3541920,S,S,S,S,1,0,1000000,0,0,0,0,0,0,0,0,0,0,S,1,0,10353726,0,0,0,0,0,0,0,0,0,0,21009,0,0,0,0,0,0,0,0,0,0,S,S,1,0,575000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,18375000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3168,Salk Institute for Biological Studies,Y,,2,20,CA,,,0,0,0,0,,0,4,.,47221009,1,1,0,1,0,1,1,0,0,0,0,1,202398,1,2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,11894352,0,0,0,0,0,0,0,0,0,0,S,0,0,8233535,0,3660817,11894352,S,S,S,S,1,0,8571000,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,28000000,0,0,0,0,0,0,0,0,0,0,6000000,0,0,0,0,0,0,0,0,0,0,S,S,1,0,50000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3169,Scripps Research Institute,Y,,2,20,CA,,,0,0,0,0,,0,4,.,207619590,1,1,1,1,1,1,1,0,0,0,0,1,987879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,8773001,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,8773001,8773001,S,S,S,S,1,0,7727756,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3172,Southwest Foundation for Biomedical Research,Y,,2,20,TX,,,0,0,0,0,,0,3,.,28054335,1,1,0,1,0,1,0,0,0,0,0,1,346786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,921630,0,0,0,0,0,0,0,0,0,0,S,0,0,375900,0,545730,921630,S,S,S,S,1,0,1807689,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,16094755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,24381895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3173,St. Jude Children's Research Hospital,Y,,2,30,TN,,,0,0,0,0,,0,3,.,50846016,1,1,1,1,0,1,1,0,1,0,0,1,228685,0,0,0,0,1,191092,0,0,0,0,1,55475,1,10210,0,0,0,0,49250,0,S,1,0,1923544,0,0,1371454,0,0,404883,327543,0,0,0,S,0,0,932418,0,3095006,4027424,S,S,S,S,1,0,250000,0,0,250000,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3174,SRI International,Y,,2,20,CA,,,0,0,0,0,,0,4,.,12195620,1,1,0,1,1,1,0,0,0,0,0,1,118000,1,34000,1,132000,0,0,0,0,1,58000,1,58000,0,0,1,49000,0,0,0,0,S,1,0,365000,1750000,2300000,0,0,0,2000000,0,0,0,0,S,1,1,0,0,6415000,6415000,0,3000000,0,3000000,1,0,6000000,375000,375000,0,0,0,3000000,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3176,"Trudeau Institute, Inc.",Y,,2,20,NY,,,0,0,0,0,,0,2,.,8442664,1,1,0,1,0,1,0,0,0,0,0,1,48310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,1,S,S,S,S,3429851,4710889,4459560,12600300,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3177,Benaroya Research Institute at Virginia Mason,Y,,2,20,WA,,,0,0,0,0,,0,4,.,7401877,1,1,0,1,1,1,0,0,1,0,0,1,47754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8375,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,3008876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,3178,Wistar Institute,Y,,2,20,PA,,,0,0,0,0,,0,2,.,30427300,1,1,0,1,0,1,0,0,0,0,0,1,87500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,3891000,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,3891000,3891000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,20000000,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,50000000,0,0,0,0,0,0,0,0,0,0,S,S
2009,3180,Hebrew SeniorLife,Y,,2,30,MA,,,0,0,0,0,,0,2,.,8061740,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,6983,0,0,0,0,0,0,0,0,1,5661,0,0,1040,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,4002,Arkansas Children's Hospital Research Institute,Y,,2,20,AR,,,0,0,0,0,,1,3,.,4887833,1,1,0,1,1,1,0,0,1,0,0,1,144014,0,0,0,0,0,0,1,1793,0,0,0,0,0,0,0,0,0,0,6830,0,S,1,0,1464660,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,1464660,1464660,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,4007,Legacy Emanuel Hospital and Health Center,Y,,2,30,OR,,,0,0,0,0,,0,4,.,5350097,1,1,1,1,0,1,0,0,1,0,0,1,13425,0,0,1,2050,1,28672,0,0,0,0,0,0,0,0,0,0,0,0,2344,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,8100000,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,4012,Ludwig Institute for Cancer Research,Y,,2,20,NY,,,0,0,0,0,,0,2,.,7026817,1,1,0,1,1,1,0,0,0,0,0,1,25956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,4013,"JAEB Center for Health Research, Inc.",Y,,2,20,FL,,,0,0,0,0,,0,3,.,13144081,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,19143,0,0,0,0,0,0,0,0,0,0,0,0,19143,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,4017,H. Lee Moffitt Cancer Center and Research Institute,Y,,2,20,FL,,,0,0,0,0,,0,3,.,35375493,1,1,0,1,1,1,1,0,1,0,0,1,184247,0,0,0,0,0,0,1,735,0,0,1,4882,0,0,1,7199,0,0,12909,0,S,1,0,5381000,0,0,0,0,0,1238000,0,0,0,0,S,0,0,0,0,6619000,6619000,S,S,S,S,1,0,1000000,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,21500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,14119000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
