YEAR,INST_ID,INST_NAME,submission_flag,fice,inst_type,inst_state,hdg_code,toc_code,HBCU_FLAG,AAMC_FLAG,AACOM_flag,med_school_flag,epscor_flag,idea_flag,region,exp_tot_2010,P1Q1A,P1Q1B,P1Q1C,P1Q1D,P1Q1E,P1Q1F,P1Q1G,P1Q1H,P1Q1J,P1Q2AGRX,P1Q2AGR,P1Q2BIOX,P1Q2BIO,P1Q2COSX,P1Q2COS,P1Q2ENGX,P1Q2ENG,P1Q2HLTHX,P1Q2HLTH,P1Q2MATHX,P1Q2MATH,P1Q2PHY1X,P1Q2PHY1,P1Q2PHY2X,P1Q2PHY2,P1Q2PSYX,P1Q2PSY,P1Q2SOCX,P1Q2SOC,P1Q2OTHX,P1Q2OTH,P1Q4,P1Q5Box,P1Q5,P1Q7Box,P1Q7AGR,P1Q7BIO,P1Q7COS,P1Q7ENG,P1Q7HLTH,P1Q7MATH,P1Q7PHY1,P1Q7PHY2,P1Q7PSY,P1Q7SOC,P1Q7OTH,P1Q8Box,P1Q8,P1Q9Box,P1Q9,P1Q10A1,P1Q10B1,P1Q10C1,P1Q10TOT1,P1Q10A2,P1Q10B2,P1Q10C2,P1Q10TOT2,P1Q11Box,P1Q11AGR,P1Q11BIO,P1Q11COS,P1Q11ENG,P1Q11HLTH,P1Q11MATH,P1Q11PHY1,P1Q11PHY2,P1Q11PSY,P1Q11SOC,P1Q11OTH,P1Q12Box,P1Q12,P1Q13Box,P1Q13AGR_1,P1Q13BIO_1,P1Q13COS_1,P1Q13ENG_1,P1Q13HLTH_1,P1Q13MATH_1,P1Q13PHY1_1,P1Q13PHY2_1,P1Q13PSY_1,P1Q13SOC_1,P1Q13OTH_1,P1Q13AGR_2,P1Q13BIO_2,P1Q13COS_2,P1Q13ENG_2,P1Q13HLTH_2,P1Q13MATH_2,P1Q13PHY1_2,P1Q13PHY2_2,P1Q13PSY_2,P1Q13SOC_2,P1Q13OTH_2,P1Q14Box,P1Q14A,P1Q14B,P1Q15Box,P1Q15AGR_1,P1Q15BIO_1,P1Q15COS_1,P1Q15ENG_1,P1Q15HLTH_1,P1Q15MATH_1,P1Q15PHY1_1,P1Q15PHY2_1,P1Q15PSY_1,P1Q15SOC_1,P1Q15OTH_1,P1Q15AGR_2,P1Q15BIO_2,P1Q15COS_2,P1Q15ENG_2,P1Q15HLTH_2,P1Q15MATH_2,P1Q15PHY1_2,P1Q15PHY2_2,P1Q15PSY_2,P1Q15SOC_2,P1Q15OTH_2,P1Q16Box,P1Q16A,P1Q16B,P1Q17Box,P1Q17AGR_1,P1Q17BIO_1,P1Q17COS_1,P1Q17ENG_1,P1Q17HLTH_1,P1Q17MATH_1,P1Q17PHY1_1,P1Q17PHY2_1,P1Q17PSY_1,P1Q17SOC_1,P1Q17OTH_1,P1Q17AGR_2,P1Q17BIO_2,P1Q17COS_2,P1Q17ENG_2,P1Q17HLTH_2,P1Q17MATH_2,P1Q17PHY1_2,P1Q17PHY2_2,P1Q17PSY_2,P1Q17SOC_2,P1Q17OTH_2,P1Q18Box,P1Q18A,P1Q18B
2011,1042,"University of California, Los Angeles",Y,001315,1,CA,1,1,0,1,0,1,0,0,4,899677,1,1,1,1,1,1,1,1,2,0,0,1,456304,1,36928,1,250974,1,981729,1,35255,1,111197,1,328515,1,80699,1,136868,1,213981,0,1,1270788,1,0,0,3200000,13476000,7842528,0,0,0,0,24100000,0,1,2882528,0,0,0,0,48618528,48618528,S,S,S,S,1,0,0,0,0,243102000,0,0,0,0,0,0,1,243102000,1,0,0,0,53000000,69000000,0,0,0,0,0,0,0,0,0,40000,31200,0,0,0,0,0,0,1,21850000,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1043,"University of California, Riverside",Y,001316,1,CA,1,1,0,0,0,0,0,0,4,121541,1,1,1,1,1,1,1,0,0,1,276346,1,242577,0,0,1,141611,1,20824,1,13947,1,41893,1,135504,1,42365,1,32849,1,15040,0,0,S,1,0,12965000,0,0,0,1100000,0,0,1108480,0,0,0,S,1,2,0,0,15173480,15173480,3960000,0,33590447,37550447,1,0,13367613,0,0,0,0,0,0,0,0,0,0,S,1,0,648000,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,S,S,1,685746,1198581,0,642867,0,1246026,2299686,10266397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,70749990,321000000,0,0,0,17569000,0,4844381,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1044,"University of California, San Diego",Y,001317,1,CA,1,1,0,1,0,1,0,0,4,937982,1,1,0,1,1,1,1,1,0,0,0,1,297943,1,55967,1,416508,1,774654,1,20830,1,304891,1,257747,1,53502,1,103274,1,135631,0,1,586078,1,0,0,0,0,430000,0,4600000,2400000,0,0,875000,1,430000,1,4,0,0,8305000,8305000,11998000,113252000,228145000,353395000,1,0,0,0,600000,0,0,0,318000,0,0,0,1,0,1,0,0,0,0,241725000,0,6384000,0,0,0,0,0,0,0,0,189000,0,21300,0,0,0,0,1,241725000,189000,1,0,7380000,0,1200000,5002000,0,14195000,0,4364500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1045,"University of California, San Francisco",Y,001319,1,CA,1,1,0,1,0,1,0,0,4,935509,1,1,1,1,1,1,1,1,1,0,0,1,380500,0,0,0,0,1,1383500,0,0,0,0,0,0,0,0,1,16300,1,193200,1,1,1973500,1,0,13280000,0,0,30987000,0,0,0,0,0,3185000,1,47452000,1,1,0,0,47452000,47452000,0,0,173000000,173000000,1,0,17039000,0,0,103715000,0,0,0,0,0,0,1,120754000,1,0,0,0,0,118600000,0,0,0,0,0,0,0,0,0,0,174000,0,0,0,0,0,0,1,118600000,174000,1,0,118058831,0,0,434953588,0,0,0,0,6213623,62136227,0,0,0,0,0,0,0,0,0,0,0,1,621362269,0,1,0,150000000,0,0,250000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,400000000,0
2011,1046,"University of California, Santa Barbara",Y,001320,1,CA,1,1,0,0,0,0,0,0,4,217952,1,1,1,1,1,1,1,0,0,0,0,1,152931,1,18648,1,199985,1,1731,1,6560,1,94881,1,174008,1,33355,1,84440,1,54442,0,0,S,1,0,8378954,0,333015,0,0,352616,2033791,0,0,1380000,0,S,1,1,0,3205800,9272576,12478376,1725740,0,431053,2156793,1,0,2799000,0,600000,0,0,400000,890000,0,0,480000,0,S,1,0,22744900,0,22744900,0,0,0,0,0,0,33203000,0,17251,0,17251,0,0,0,0,0,0,12456,0,S,S,1,0,0,0,9032000,0,8687000,0,8000000,0,24126000,0,0,8000000,0,7000000,0,0,5000000,8000000,0,0,0,0,S,S,1,0,22000000,0,37000000,0,0,100000000,15000000,0,0,11000000,0,0,0,0,0,0,10000000,0,0,0,0,0,S,S
2011,1047,"University of California, Santa Cruz",Y,001321,1,CA,1,1,0,0,0,0,0,0,4,136964,1,1,1,1,1,1,1,0,0,0,0,1,84001,1,14649,1,92675,0,0,1,8726,1,126141,1,162003,1,21985,1,49866,1,21426,0,0,S,1,0,0,0,3567000,0,0,0,0,0,0,6801500,0,S,0,0,4115581,0,6252919,10368500,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1048,Santa Clara University,Y,001326,1,CA,1,2,0,0,0,0,0,0,4,3812,1,1,1,1,1,1,0,0,0,1,500,1,11400,1,300,1,19444,0,0,1,1000,0,0,1,9700,1,3200,1,7800,0,0,0,0,S,1,0,0,0,700000,0,0,0,0,0,0,0,0,S,0,0,0,0,700000,700000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1049,University of Southern California,Y,001328,1,CA,1,2,0,1,0,1,0,0,4,574366,1,1,1,1,1,1,1,1,1,0,0,1,216511,1,116540,1,155972,1,250966,1,413,1,61391,1,66716,1,27664,1,21607,1,159591,44169,1,386746,1,0,2508456,0,790315,304431,0,0,1155733,0,1482740,0,1,306137,1,2,0,0,6241675,6241675,4825236,0,14504064,19329300,1,0,0,0,1470807,3745956,3506425,0,266857,0,0,0,1,0,1,0,61200000,0,0,0,0,0,0,0,55900000,0,0,56284,0,0,0,0,0,0,0,76175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1050,University of the Pacific,Y,001329,1,CA,1,2,0,0,0,0,0,0,4,4429,1,1,1,1,1,1,1,0,1,0,0,1,27180,1,1900,1,10740,1,8393,1,2074,1,4253,1,19205,1,2355,1,2777,0,0,2140,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1052,Colorado School of Mines,Y,001348,1,CO,1,1,0,0,0,0,0,0,4,43403,1,1,1,2,0,1,2,0,0,1,15709,1,5600,0,0,1,60386,0,0,1,3699,1,7906,1,62251,0,0,0,0,0,0,0,0,S,1,0,0,0,2390000,0,0,0,555779,0,0,0,0,S,1,2,0,0,2945779,2945779,0,0,9144083,9144083,1,0,0,0,0,0,0,250000,500000,0,0,0,0,S,1,0,0,600000,0,0,0,15000000,23000000,0,0,0,0,0,1000,0,0,0,35000,50000,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,30000000,0,0,0,0,S,S
2011,1053,University of Northern Colorado,Y,001349,1,CO,1,1,0,0,0,0,0,0,4,2029,1,1,1,1,0,1,0,0,1,1,1000,1,9639,0,0,0,0,1,15488,1,380,1,4710,1,7523,1,380,1,760,0,0,4490,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1054,Colorado State University,Y,001350,1,CO,1,1,0,0,0,0,0,0,4,291621,1,1,1,1,1,1,1,0,1,1,171752,1,147178,1,2671,1,197175,1,117987,1,7223,1,72914,1,93671,1,12265,1,9461,1,104923,5420,0,S,1,0,600000,0,0,450000,0,0,0,0,0,0,0,S,1,2,0,0,1050000,1050000,6063912,0,250000,6313912,1,0,0,0,0,0,0,0,0,0,0,3700000,0,S,1,0,0,0,48900000,3850000,0,0,0,0,0,0,0,0,0,40000,9820,0,0,0,0,0,0,0,S,S,1,0,0,0,5300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1055,University of Colorado at Boulder,Y,001370,1,CO,1,1,0,0,0,0,0,0,4,335983,1,1,1,2,0,1,1,0,1,0,0,1,251447,1,482,1,208041,1,27802,1,3569,1,114697,1,200341,1,51303,1,57971,1,20956,5131,0,S,1,0,3092641,0,1021205,719996,0,2304433,878317,0,750480,0,0,S,1,2,0,2756374,6010698,8767072,39500000,2500000,84425000,126425000,1,0,1662979,0,1848750,343648,0,614099,368413,592000,0,0,0,S,1,0,0,0,0,0,0,79486000,0,0,0,0,0,0,0,0,0,0,227429,0,0,0,0,0,S,S,1,0,766794,0,5041514,0,0,3907407,483056,1791567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1056,University of Denver,Y,001371,1,CO,1,2,0,0,0,0,0,0,4,12348,1,1,1,1,1,1,0,0,0,0,0,1,13385,1,1049,1,18284,0,0,1,45,1,503,1,17148,1,13129,1,603,1,6137,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1059,University of Hartford,Y,001422,1,CT,1,2,0,0,0,0,0,0,2,1137,2,2,2,2,0,2,0,0,2,0,0,1,600,0,0,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1060,Wesleyan University,Y,001424,1,CT,1,2,0,0,0,0,0,0,2,7599,1,1,1,1,0,1,0,0,0,1,10082,1,24419,1,2457,0,0,0,0,1,1414,1,5069,1,31075,1,5537,1,5647,0,0,0,0,S,1,0,1886154,340222,0,0,340222,0,690115,0,0,0,0,S,0,0,0,0,3256713,3256713,S,S,S,S,1,0,1240000,0,0,0,0,0,1000000,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,5000000,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1061,Yale University,Y,001426,1,CT,1,2,0,1,0,1,0,0,2,621125,1,1,1,1,1,1,1,1,1,1,43386,1,206877,1,16517,1,98006,1,1232495,1,14083,1,38215,1,218740,1,53809,1,77356,1,79355,32270,1,1220812,1,985265,4456349,0,1000184,81062325,0,1455364,6517295,912872,15226101,1840423,1,78594700,0,0,401408,0,113054770,113456178,S,S,S,S,1,0,700000,0,12000000,41846000,0,0,62250000,0,0,0,1,41846000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44200000,0,0,10800000,0,0,73384000,0,0,9216000,0,0,0,0,0,0,0,0,0,0,0,1,10800000,0,1,0,23627600,0,112600000,161446000,0,4148000,2196000,0,0,4880000,0,0,0,0,0,0,0,0,0,0,0,1,161446000,0
2011,1062,Delaware State University,Y,001428,1,DE,1,1,1,0,0,0,1,1,3,14723,1,1,1,1,0,0,1,0,0,1,27728,1,25374,1,8000,1,118802,1,8000,1,3000,0,0,1,8000,1,5000,1,5000,0,0,0,0,S,1,0,0,250000,250000,0,0,0,0,0,0,0,0,S,0,0,0,500000,0,500000,S,S,S,S,1,0,0,500000,500000,0,250000,0,0,0,0,0,0,S,1,0,0,0,15000000,0,0,0,0,0,0,0,0,0,0,65000,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,11200000,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1063,University of Delaware,Y,001431,1,DE,1,1,0,0,0,0,1,1,3,147204,1,1,1,1,1,1,1,0,0,1,108404,1,19528,1,7107,1,156095,1,24592,1,651,1,32995,1,65111,1,9748,1,25994,1,17157,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,2,S,S,S,S,8000000,2000000,52800000,62800000,1,0,0,0,0,0,0,0,5800000,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1064,American University,Y,001434,1,DC,1,2,0,0,0,0,0,0,3,16809,1,1,0,0,0,1,0,0,2,1,3769,1,7602,1,2284,0,0,1,1429,1,6335,0,0,1,20567,1,11133,1,56486,1,1488,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,1,0,1200000,0,0,0,0,0,0,1000000,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1065,"Catholic University of America, The",N,001437,1,DC,1,2,0,0,0,0,0,0,3,20871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1066,Gallaudet University,Y,001443,1,DC,1,2,0,0,0,0,0,0,3,4975,1,1,1,1,0,1,0,0,0,0,0,1,1060,1,105,1,54,1,3803,0,0,1,369,1,75,1,3240,1,6335,1,2665,0,0,S,1,0,0,0,0,0,0,0,0,519822,0,0,0,S,0,0,0,0,519822,519822,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,990674,0,0,0,0,1351344,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1067,George Washington University,Y,001444,1,DC,1,2,0,1,0,1,0,0,3,189113,1,1,1,1,1,1,1,1,0,0,0,1,180571,1,9188,1,45847,1,120301,0,0,1,806,1,14517,1,6480,1,6166,0,0,0,1,109301,1,0,0,0,253000,39822000,0,0,460000,0,0,0,1,24445854,1,1,15000000,0,25535000,40535000,0,0,49645680,49645680,1,0,0,0,0,400000,0,0,0,0,0,0,1,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1068,Georgetown University,Y,001445,1,DC,1,2,0,1,0,1,0,0,3,155538,1,1,1,1,1,1,1,1,0,0,0,1,264484,1,4581,1,6204,1,91110,1,185,0,0,1,46220,1,4878,1,7108,0,0,0,1,332839,1,0,17408000,0,0,0,0,0,0,0,0,0,1,17408000,1,1,1434461,0,15973539,17408000,6900000,0,19757631,26657631,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1069,Howard University,Y,001448,1,DC,1,2,1,1,0,1,0,0,3,38626,1,1,1,1,0,1,1,1,1,0,0,1,123981,1,10100,1,39743,1,160809,1,8396,1,8859,1,15415,1,16411,1,45917,0,0,5200,1,49695,1,0,5040642,0,0,2900000,0,0,1588000,0,0,0,1,5040642,0,0,2900000,0,6628642,9528642,S,S,S,S,1,0,6000000,0,4500000,600000,0,0,0,0,0,0,1,6000000,1,0,14000000,7000000,14000000,21000000,0,0,14000000,0,0,0,0,20800,10400,20800,31200,0,0,20800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1071,Florida Institute of Technology,Y,001469,1,FL,1,2,0,0,0,0,0,0,3,11427,1,1,1,2,1,1,1,0,1,0,0,1,37600,1,14720,1,64900,0,0,1,2000,1,10000,1,60000,1,22197,0,0,0,0,8197,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1072,Embry-Riddle Aeronautical University,Y,001479,1,FL,1,2,0,0,0,0,0,0,3,12189,1,1,1,1,0,1,0,0,0,0,0,0,0,1,900,1,3200,0,0,1,900,0,0,0,0,1,400,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1073,Florida Agricultural and Mechanical University,Y,001480,1,FL,1,1,1,0,0,0,0,0,3,30282,1,1,1,1,1,1,1,0,0,1,45751,1,37202,1,26388,1,59635,1,134500,1,6942,1,4342,1,31817,1,4413,1,10121,0,0,0,0,S,1,0,0,0,0,7600000,0,0,0,0,0,0,0,S,0,0,0,7600000,0,7600000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,1074,Florida Atlantic University,Y,001481,1,FL,1,1,0,1,0,1,0,0,3,41896,1,1,1,1,1,1,0,1,0,1,31446,1,63047,1,14195,1,45324,1,14596,1,5971,1,4830,1,28988,1,11181,1,9349,1,221239,0,1,28186,1,0,1500000,0,1818012,0,0,0,0,0,0,0,1,0,1,1,0,3318012,0,3318012,0,14587400,0,14587400,1,8892000,3700000,0,0,0,0,5000000,5000000,0,2524000,0,1,0,1,0,48070000,0,0,9828000,0,0,0,0,0,0,0,114000,0,0,66350,0,0,0,0,0,0,1,48070000,114000,1,0,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,39569500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1075,Florida State University,Y,001489,1,FL,1,1,0,1,0,1,0,0,3,219369,1,1,1,1,1,1,1,1,0,0,0,1,96000,1,1000,1,67000,1,3000,1,1000,1,47000,1,239000,1,26000,1,31000,0,0,0,1,8000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,S,S,S,S,0,0,24000000,24000000,1,0,0,0,0,0,0,0,1156000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1076,Nova Southeastern University,Y,001509,1,FL,1,2,0,0,1,1,0,0,3,9740,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,49233,0,0,1,25583,0,0,1,5000,0,0,0,0,44800,1,45000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,S,S,S,S,15000000,0,15000000,30000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12000000,0,0,25350000,0,0,0,0,0,0,0,40000,0,0,84500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1077,University of Florida,Y,001535,1,FL,1,1,0,1,0,1,0,0,3,636607,1,1,1,1,1,1,1,1,1,1,986304,1,588633,1,137,1,506557,1,615862,1,13311,1,24705,1,222727,1,42787,1,37141,0,0,14129,1,844198,1,1223164,908000,0,279778,4727015,0,279778,279778,538104,0,0,1,3097237,1,3,0,3685276,4550341,8235617,15518429,32915909,22017854,70452192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,49400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1078,University of Miami,Y,001536,1,FL,1,2,0,1,0,1,0,0,3,278664,1,1,1,1,0,1,1,1,1,1,27883,1,96225,1,490,1,12388,1,209709,1,1297,1,48573,1,30693,1,24604,1,1638,0,0,28166,1,296389,1,0,3378325,0,892271,0,0,0,2747502,0,0,0,1,630823,0,0,0,0,7018098,7018098,S,S,S,S,1,0,2918483,0,682143,0,0,2201984,3473043,0,0,0,1,0,1,0,18968422,0,0,0,0,47582990,0,0,0,0,0,37800,0,0,0,0,86164,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1308996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
