YEAR,INST_ID,INST_NAME,SUBMISSION_FLAG,FICE,NCSESID,INST_TYPE,INST_STATE,HDG_CODE,TOC_CODE,HBCU_FLAG,AAMC_FLAG,AACOM_flag,MED_SCHOOL_FLAG,EPSCOR_FLAG,IDEA_FLAG,EXP_TOT_2014,Q1A,Q1B,Q1C,Q1D,Q1E,Q1F,Q1G,Q1H,Q1J,Q2AGX,Q2AG,Q2BIOX,Q2BIO,Q2COSX,Q2COS,Q2ENGX,Q2ENG,Q2GEOX,Q2GEO,Q2HLTHX,Q2HLTH,Q2MATHX,Q2MATH,Q2NRX,Q2NR,Q2PHYX,Q2PHY,Q2PSYX,Q2PSY,Q2SOCX,Q2SOC,Q2OTHX,Q2OTH,Q4,Q5Box,Q5,Q7Box,Q7AG,Q7BIO,Q7COS,Q7ENG,Q7GEO,Q7HLTH,Q7MATH,Q7NR,Q7PHY,Q7PSY,Q7SOC,Q7OTH,Q8Box,Q8,Q9Box,Q9,Q10A1,Q10B1,Q10C1,Q10TOT1,Q10A2,Q10B2,Q10C2,Q10TOT2,Q11Box,Q11AG,Q11BIO,Q11COS,Q11ENG,Q11GEO,Q11HLTH,Q11MATH,Q11NR,Q11PHY,Q11PSY,Q11SOC,Q11OTH,Q12Box,Q12,Q13Box,Q13AG_1,Q13BIO_1,Q13COS_1,Q13ENG_1,Q13GEO_1,Q13HLTH_1,Q13MATH_1,Q13NR_1,Q13PHY_1,Q13PSY_1,Q13SOC_1,Q13OTH_1,Q13AG_2,Q13BIO_2,Q13COS_2,Q13ENG_2,Q13GEO_2,Q13HLTH_2,Q13MATH_2,Q13NR_2,Q13PHY_2,Q13PSY_2,Q13SOC_2,Q13OTH_2,Q14Box,Q14A,Q14B,Q15Box,Q15AG_1,Q15BIO_1,Q15COS_1,Q15ENG_1,Q15GEO_1,Q15HLTH_1,Q15MATH_1,Q15NR_1,Q15PHY_1,Q15PSY_1,Q15SOC_1,Q15OTH_1,Q15AG_2,Q15BIO_2,Q15COS_2,Q15ENG_2,Q15GEO_2,Q15HLTH_2,Q15MATH_2,Q15NR_2,Q15PHY_2,Q15PSY_2,Q15SOC_2,Q15OTH_2,Q16Box,Q16A,Q16B,Q17Box,Q17AG_1,Q17BIO_1,Q17COS_1,Q17ENG_1,Q17GEO_1,Q17HLTH_1,Q17MATH_1,Q17NR_1,Q17PHY_1,Q17PSY_1,Q17SOC_1,Q17OTH_1,Q17AG_2,Q17BIO_2,Q17COS_2,Q17ENG_2,Q17GEO_2,Q17HLTH_2,Q17MATH_2,Q17NR_2,Q17PHY_2,Q17PSY_2,Q17SOC_2,Q17OTH_2,Q18Box,Q18A,Q18B,IQ1A,IQ1B,IQ1C,IQ1D,IQ1E,IQ1F,IQ1G,IQ1H,IQ1J,IQ2AG,IQ2AGX,IQ2BIO,IQ2BIOX,IQ2COS,IQ2COSX,IQ2ENG,IQ2ENGX,IQ2GEO,IQ2GEOX,IQ2HLTH,IQ2HLTHX,IQ2MATH,IQ2MATHX,IQ2NR,IQ2NRX,IQ2PHY,IQ2PHYX,IQ2PSY,IQ2PSYX,IQ2SOC,IQ2SOCX,IQ2OTH,IQ2OTHX,IQ4,IQ5BOX,IQ5,IQ7AG,IQ7BIO,IQ7COS,IQ7ENG,IQ7GEO,IQ7HLTH,IQ7MATH,IQ7NR,IQ7PHY,IQ7PSY,IQ7SOC,IQ7OTH,IQ7BOX,IQ8BOX,IQ8,IQ9,IQ9BOX,IQ10A1,IQ10B1,IQ10C1,IQ10TOT1,IQ10A2,IQ10B2,IQ10C2,IQ10TOT2,IQ11AG,IQ11BIO,IQ11COS,IQ11ENG,IQ11GEO,IQ11HLTH,IQ11MATH,IQ11NR,IQ11PHY,IQ11PSY,IQ11SOC,IQ11OTH,IQ11BOX,IQ12BOX,IQ12,IQ13AG_2,IQ13AG_1,IQ13BIO_2,IQ13BIO_1,IQ13COS_2,IQ13COS_1,IQ13ENG_2,IQ13ENG_1,IQ13GEO_2,IQ13GEO_1,IQ13HLTH_2,IQ13HLTH_1,IQ13MATH_2,IQ13MATH_1,IQ13NR_2,IQ13NR_1,IQ13PHY_2,IQ13PHY_1,IQ13PSY_2,IQ13PSY_1,IQ13SOC_2,IQ13SOC_1,IQ13OTH_2,IQ13OTH_1,IQ13BOX,IQ14BOX,IQ14A,IQ14B,IQ15AG_1,IQ15BIO_1,IQ15COS_1,IQ15ENG_1,IQ15GEO_1,IQ15HLTH_1,IQ15MATH_1,IQ15NR_1,IQ15PHY_1,IQ15PSY_1,IQ15SOC_1,IQ15OTH_1,IQ15AG_2,IQ15BIO_2,IQ15COS_2,IQ15ENG_2,IQ15GEO_2,IQ15HLTH_2,IQ15MATH_2,IQ15NR_2,IQ15PHY_2,IQ15PSY_2,IQ15SOC_2,IQ15OTH_2,IQ15BOX,IQ16BOX,IQ16A,IQ16B,IQ17AG_1,IQ17BIO_1,IQ17COS_1,IQ17ENG_1,IQ17GEO_1,IQ17HLTH_1,IQ17MATH_1,IQ17NR_1,IQ17PHY_1,IQ17PSY_1,IQ17SOC_1,IQ17OTH_1,IQ17AG_2,IQ17BIO_2,IQ17COS_2,IQ17ENG_2,IQ17GEO_2,IQ17HLTH_2,IQ17MATH_2,IQ17NR_2,IQ17PHY_2,IQ17PSY_2,IQ17SOC_2,IQ17OTH_2,IQ17BOX,IQ18BOX,IQ18A,IQ18B
2015,6039,Towson University,Y,2099,U3162001,1,MD,1,1,0,0,0,0,0,0,2663,1,1,1,1,1,1,0,0,0,0,0,1,19926,1,5150,0,0,1,2125,1,14272,1,1289,0,0,1,8319,1,12076,1,3183,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,6041,University of Baltimore,Y,2102,U3264001,1,MD,1,1,0,0,0,0,0,0,3951,1,1,2,0,0,0,0,0,0,0,0,1,1510,1,2302,0,0,0,0,0,0,0,0,0,0,0,0,1,2323,1,1341,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,6042,University of Maryland Eastern Shore,Y,2106,U3334001,1,MD,1,1,1,0,0,0,0,0,8982,1,1,1,1,0,1,2,0,2,1,106330,1,64300,1,14144,1,5500,0,0,1,23864,1,2000,1,6600,1,3000,0,0,1,24000,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,1,500000,0,0,0,0,0,0,0,0,0,0,0,0,S,1,9400000,0,0,0,0,102000000,0,0,0,0,0,0,16200,0,0,0,0,105000,0,0,0,0,0,0,0,S,S,1,17540000,0,0,0,0,0,0,0,26000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,32000000,0,0,0,0,0,0,0,30160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,6044,Kettering University,Y,2262,U1604001,1,MI,2,2,0,0,0,0,0,0,2728,1,1,1,0,0,1,0,0,0,0,0,1,4700,1,1600,1,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,6045,Lawrence Tech University,Y,2279,U1662001,1,MI,1,2,0,0,0,0,0,0,1393,1,1,1,1,0,1,0,0,0,1,5000,1,30000,1,8300,1,72000,1,6000,0,0,1,5000,1,5000,1,1000,1,1000,1,1000,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,1,S,S,S,S,0,0,13000000,13000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,6048,Montclair State University,Y,2617,U1992001,1,NJ,1,1,0,0,0,0,0,0,3342,1,1,1,1,1,1,0,0,0,0,0,1,14438,1,4828,0,0,1,11145,1,3744,1,1200,0,0,1,15516,1,6220,1,692,0,0,0,0,S,1,0,0,0,0,0,0,0,0,0,2580000,0,0,0,S,0,0,0,0,2580000,2580000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,6050,Albany College of Pharmacy and Health Sciences,Y,2885,U0062001,1,NY,2,2,0,0,0,0,0,0,3200,1,1,1,1,1,2,0,0,0,0,0,1,18263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,6051,Appalachian State University,Y,2906,U0245001,1,NC,1,1,0,0,0,0,0,0,3977,1,1,1,1,0,1,0,0,0,0,0,1,590,1,270,0,0,0,0,0,0,0,0,0,0,1,9347,0,0,1,2100,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,6052,Central State University,Y,3026,U0606001,1,OH,2,1,1,0,0,0,0,0,2025,1,1,1,1,0,1,0,0,0,1,2807,1,6352,1,2436,1,4116,1,3751,0,0,1,240,1,2643,1,1273,1,1200,1,1600,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,1706000,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,6054,Philadelphia College of Osteopathic Medicine,Y,3352,U2506001,1,PA,2,2,0,0,1,1,0,0,2209,1,1,2,0,1,1,0,1,0,0,0,1,20223,0,0,0,0,0,0,1,2130,0,0,0,0,0,0,1,2875,0,0,0,0,0,1,23098,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,6055,University of the Sciences in Philadelphia,Y,3353,U3479001,1,PA,1,2,0,0,0,0,0,0,2586,1,1,1,1,1,1,0,0,0,0,0,1,24958,1,1500,0,0,0,0,1,8000,1,15000,0,0,1,7204,1,1000,0,0,0,0,0,0,S,1,0,0,250000,0,0,700000,0,0,0,0,0,0,0,S,0,0,0,0,950000,950000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,6060,Northern Kentucky University,Y,9275,U2325001,1,KY,1,1,0,0,0,0,1,1,1867,1,1,1,1,0,1,1,0,0,0,0,1,8287,1,2055,1,1157,1,1417,1,1517,1,413,1,3517,1,7835,1,2868,1,618,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,1,0,1332428,0,0,0,0,0,0,0,4437878,0,0,0,S,1,0,22931843,0,0,0,0,0,0,0,0,0,0,0,36207,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,6061,Loyola Marymount University,Y,11649,U1735001,1,CA,1,2,0,0,0,0,0,0,3610,1,1,1,0,0,1,0,0,0,1,2000,1,23000,1,2500,1,30000,0,0,1,2500,1,5000,1,2000,1,25000,1,3662,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,6062,The Scripps Research Institute,Y,22635,R2781001,1,CA,1,2,0,0,0,0,0,0,386231,1,1,1,1,1,1,1,0,1,0,0,1,940948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3096,0,S,1,0,10966790,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,10966790,10966790,S,S,S,S,1,0,706714,0,0,0,0,0,0,0,0,0,0,0,S,1,0,125000000,0,0,0,0,0,0,0,0,0,0,0,91625,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,7105,Dillard University,Y,2004,U0933001,1,LA,3,2,1,0,0,0,1,1,6907,1,1,1,1,0,1,1,0,0,1,10000,1,91000,1,42000,1,10000,0,0,1,40000,1,45999,1,50000,1,67450,1,23000,1,23000,0,0,0,0,S,1,0,800000,250000,259999,0,310000,0,250000,0,0,0,0,0,S,0,0,0,0,1869999,1869999,S,S,S,S,1,0,0,0,0,0,396000,330000,264000,660000,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272000,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,7107,Minnesota State University Mankato,Y,2360,U1946002,1,MN,1,1,0,0,0,0,0,0,1798,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,5637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,7108,St. Olaf College,Y,2382,U3015001,1,MN,3,2,0,0,0,0,0,0,1191,1,1,1,1,0,2,0,0,0,0,0,1,5000,1,1500,0,0,0,0,0,0,1,1000,0,0,1,6000,1,2500,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,7110,Tougaloo College,Y,2439,U3158001,1,MS,3,2,1,0,0,0,1,1,1894,1,1,1,0,0,0,0,0,0,0,0,1,2100,1,1000,1,200,0,0,0,0,0,0,0,0,1,170,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,7112,Plymouth State University,Y,2591,U2532001,1,NH,1,1,0,0,0,0,1,1,1550,1,1,1,0,0,1,0,0,0,0,0,1,10673,1,1840,0,0,1,2176,1,1466,0,0,1,1777,0,0,1,1830,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,7114,CUNY John Jay College of Criminal Justice,Y,2693,U0686010,1,NY,2,1,0,0,0,0,0,0,3726,1,1,1,1,1,1,0,0,0,0,0,1,2197,1,400,0,0,0,0,0,0,1,400,0,0,1,3859,1,1200,1,1200,0,0,0,0,S,1,0,0,0,0,0,0,0,0,0,250000,800000,0,0,S,0,0,0,1050000,0,1050000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
