INST_ID,INST_NAME,STATE_INST,HDG_ID,TOC_ID,PROG_TYPE,HBCU_FLAG,EPSCOR_FLAG,IDEA_FLAG,REGION,BIO_KIND,S_STATUS_ID,L1400_tot,Total_number,Total_Amount,occ,P1Q01A,P1Q01B,P1Q01C,P1Q01D,P1Q01E,P1Q01F,P1Q01G,P1Q01H,P1Q02A1,P1Q02A2,P1Q02A3,P1Q02A4,P1Q02A5,P1Q02ABX,P1Q02B1,P1Q02B2,P1Q02B3,P1Q02B4,P1Q02B5,P1Q02BBX,P1Q02C1,P1Q02C2,P1Q02C3,P1Q02C4,P1Q02C5,P1Q02CBX,P1Q02D1,P1Q02D2,P1Q02D3,P1Q02D4,P1Q02D5,P1Q02DBX,P1Q02E1,P1Q02E2,P1Q02E3,P1Q02E4,P1Q02E5,P1Q02EBX,P1Q02F1,P1Q02F2,P1Q02F3,P1Q02F4,P1Q02F5,P1Q02FBX,P1Q02G1,P1Q02G2,P1Q02G3,P1Q02G4,P1Q02G5,P1Q02GBX,P1Q02H1,P1Q02H2,P1Q02H3,P1Q02H4,P1Q02H5,P1Q02HBX,P1Q02I1,P1Q02I2,P1Q02I3,P1Q02I4,P1Q02I5,P1Q02IBX,P1Q02J1,P1Q02J2,P1Q02J3,P1Q02J4,P1Q02J5,P1Q02JBX,P1Q02K1,P1Q02K2,P1Q02K3,P1Q02K4,P1Q02K5,P1Q02KBX,P1Q03BX,P1Q03,P1Q04,P1Q07BX,P1Q07A1,P1Q07B1,P1Q07C1,P1Q07D1,P1Q07E1,P1Q07F1,P1Q07G1,P1Q07H1,P1Q07I1,P1Q07J1,P1Q07K1,P1Q08BX,P1Q08,P1Q09BX,P1Q09,P1Q10A1,P1Q10A2,P1Q10B1,P1Q10B2,P1Q10C1,P1Q10C2,P1Q10T1,P1Q10T2,P1Q12BX,P1Q12A1,P1Q12B1,P1Q12C1,P1Q12D1,P1Q12E1,P1Q12F1,P1Q12G1,P1Q12H1,P1Q12I1,P1Q12J1,P1Q12K1,P1Q13BX,P1Q13,P1Q14BX,P1Q14A1,P1Q14A2,P1Q14B1,P1Q14B2,P1Q14C1,P1Q14C2,P1Q14D1,P1Q14D2,P1Q14E1,P1Q14E2,P1Q14F1,P1Q14F2,P1Q14G1,P1Q14G2,P1Q14H1,P1Q14H2,P1Q14I1,P1Q14I2,P1Q14J1,P1Q14J2,P1Q14K1,P1Q14K2,P1Q15BX,P1Q15A1,P1Q15A2,P1Q16BX,P1Q16A1,P1Q16A2,P1Q16B1,P1Q16B2,P1Q16C1,P1Q16C2,P1Q16D1,P1Q16D2,P1Q16E1,P1Q16E2,P1Q16F1,P1Q16F2,P1Q16G1,P1Q16G2,P1Q16H1,P1Q16H2,P1Q16I1,P1Q16I2,P1Q16J1,P1Q16J2,P1Q16K1,P1Q16K2,P1Q17BX,P1Q17A1,P1Q17A2,P1Q18BX,P1Q18A1,P1Q18A2,P1Q18B1,P1Q18B2,P1Q18C1,P1Q18C2,P1Q18D1,P1Q18D2,P1Q18E1,P1Q18E2,P1Q18F1,P1Q18F2,P1Q18G1,P1Q18G2,P1Q18H1,P1Q18H2,P1Q18I1,P1Q18I2,P1Q18J1,P1Q18J2,P1Q18K1,P1Q18K2,P1Q19BX,P1Q19A1,P1Q19A2
1081,"Arizona State University, All Campuses",AZ,1,1,1,0,0,0,4,,1,123016,,,,1,1,1,1,1,1,1,0,5488,1359,10726,0,17573,0,126819,39388,50043,3287,219537,0,13631,0,14454,0,28085,0,31265,6417,24445,1059,63186,0,240583,33799,165513,0,439895,0,3396,83,20312,0,23791,0,0,0,35565,0,35565,0,139605,40671,65673,0,245949,0,21210,3676,23321,1475,49682,0,44345,11654,119142,0,175141,0,20379,15995,25236,0,61610,0,1,S,35193,0,0,530364,0,0,0,0,0,3483000,0,0,1498731,1,S,0,1,0,0,0,0,5512095,69000000,5512095,69000000,0,0,900000,0,0,0,0,0,600000,0,0,0,1,S,0,0,0,77000000,155000,0,0,0,0,18000000,60000,0,0,0,0,70000000,139000,0,0,0,0,0,0,1,S,S,0,0,0,2462789,0,0,0,654600,0,3797261,0,1236888,0,0,0,2982598,0,912300,0,744565,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1082,Northern Arizona University,AZ,1,1,1,0,0,0,4,,1,17263,,,,1,1,1,1,0,1,2,0,M,M,M,M,10670,1,M,M,M,M,21570,1,0,0,0,0,0,1,M,M,M,M,24505,1,M,M,M,M,5776,1,M,M,M,M,803,1,M,M,M,M,1578,1,M,M,M,M,49489,1,0,0,0,0,0,1,M,M,M,M,5205,1,0,0,0,0,0,1,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,0,0,0,0,0,15000000,0,0,0,0,0,0,1,S,0,975000,1900,8150000,15771,1025000,2000,3025000,5840,1825000,3500,0,0,0,0,0,0,0,0,1100000,2135,8875000,17115,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1083,University of Arizona,AZ,1,1,1,0,0,0,4,,1,390827,,,,1,1,1,1,1,1,1,1,82588,57700,52378,219659,412325,0,90710,35392,21695,7926,155723,0,5108,1546,5425,232,12311,0,22527,15357,10337,4473,52694,0,124296,12806,46679,12019,195800,0,534,99,4212,229,5074,0,101646,32019,93478,44554,271697,0,129644,50874,58104,44017,282639,0,9207,2738,5314,1066,18325,0,9207,2738,5314,1066,18325,0,7700,3077,29366,87238,127381,0,0,160173,104783,0,2200000,0,264000,310622,0,0,1675639,632798,0,0,0,0,1675639,0,3,310622,2199000,151633,439328,4620804,57738114,5083059,60376442,0,3000000,0,0,0,0,0,454000,3191575,0,300000,0,0,454000,0,9000000,15050,0,0,0,0,47500000,104620,0,0,0,0,156779838,257115,985000,2400,0,0,2500000,5580,0,0,0,137202000,212332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,"University of Arkansas, Pine Bluff",AR,3,1,1,1,1,1,3,,1,5976,,,,1,1,1,0,0,1,0,0,17050,500,5050,25100,47700,0,46484,1000,816,0,48300,0,900,700,1080,0,2680,0,0,0,0,0,0,0,0,0,0,0,0,0,900,1600,1400,0,3900,0,0,0,0,0,0,0,7400,3900,1440,0,12740,0,400,800,324,0,1524,0,1400,2700,1728,0,5828,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,550000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,400000,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1090,Arkansas State University,AR,1,1,1,0,1,1,3,,1,1278,,,,1,1,1,1,1,1,0,0,10072,12591,2518,0,25181,0,11265,6759,4506,0,22530,0,750,300,300,150,1500,0,689,459,459,0,1607,0,8000,4800,320,0,13120,0,1960,280,280,280,2800,0,1750,500,250,0,2500,0,8649,8649,4325,0,21623,0,960,120,120,0,1200,0,1715,245,490,0,2450,0,11905,29763,19842,9921,71431,0,1,S,18000,0,0,0,0,0,0,0,0,0,0,0,1400000,1,S,0,3,0,0,0,20300000,1400000,1450000,1400000,21750000,0,0,0,0,0,0,0,0,0,0,0,1380000,1,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,17062,1,S,S,0,0,2500000,0,2100000,0,300000,0,200000,0,1250000,0,400000,0,40000,0,1750000,0,200000,0,300000,0,3500000,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1092,University of Central Arkansas,AR,1,1,1,0,1,1,3,,1,2306,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,12547,3431,220,1417,17615,0,2470,31,756,0,3257,0,0,0,0,0,0,0,0,0,0,0,0,0,877,0,602,443,1922,0,0,0,0,0,0,0,24147,10798,3080,0,38025,0,1000,120,100,0,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,400000,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,0,0,0,1,S,S,0,0,0,0,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1101,"University of Arkansas, Little Rock",AR,1,1,1,0,1,1,3,,1,2088,,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,9843,2838,1360,200,14241,0,6284,0,660,0,6944,0,1000,600,200,200,2000,0,33922,11058,3890,0,48870,0,0,0,0,0,0,0,0,0,0,0,0,0,8800,1300,700,400,11200,0,2400,0,0,2584,4984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,0,0,0,0,0,0,0,350000,0,0,1,S,1,0,0,S,0,S,350000,S,350000,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1108,"University of Arkansas, Main Campus",AR,1,1,1,0,1,1,3,,2,83063,,,,1,1,1,1,0,1,1,0,135249,13525,10342,0,159116,0,59970,5250,5333,0,70553,0,2686,0,671,0,3357,0,5426,0,1357,0,6783,0,94512,15751,7876,0,118139,0,2862,0,715,0,3577,0,0,0,0,0,0,0,47825,5978,5978,0,59781,0,1089,0,0,0,1089,0,4006,412,17680,0,22098,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,15000000,0,0,0,1,S,0,0,0,0,0,16747275,29547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,13500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1109,University of Arkansas for Medical Sciences,AR,1,1,1,0,1,1,3,,1,45046,,,,1,1,0,1,1,1,0,1,0,0,0,0,0,0,68679,7436,7219,5143,88477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45474,15052,11171,8084,79781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168258,9000,0,0,474000,0,0,0,0,0,0,0,0,0,0,474000,0,2,284400,27100320,189600,1400213,0,6400000,474000,34900533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,1500000,0,0,0,0,0,0,0,0,280000,1750000,0,0,0,0,0,0,0,0,0,480000,3250000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,California Institute of Technology,CA,1,2,1,0,0,0,4,,1,220004,,,,1,1,1,1,0,1,1,0,0,0,0,0,0,0,109203,26427,16599,9750,161979,0,8652,88,8290,1966,18996,0,30372,9174,19427,2905,61878,0,94565,11103,34970,5620,146258,0,0,0,2285,0,2285,0,0,0,0,0,0,0,178199,14677,102299,20617,315792,0,0,0,0,0,0,0,1625,24,2195,143,3987,0,0,0,0,0,0,0,1,S,0,0,0,1294200,0,1986000,1956853,0,0,875000,0,305000,0,1,S,1,0,0,S,0,S,6417053,S,6417053,S,0,0,653100,0,678000,322000,0,0,2206400,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,10082880,0,0,0,2640000,0,729930,0,0,0,0,0,9194400,0,0,0,797000,0,20000,0,1,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361900000,0,0,0,0,0,0,1,S,S
1137,"California State University, Fullerton",CA,2,1,1,0,0,0,4,,1,9282,,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,14545,1686,0,0,16231,0,1382,0,0,0,1382,0,2273,0,0,0,2273,0,18241,413,0,0,18654,0,200,0,0,0,200,0,0,0,0,0,0,0,12323,1353,0,0,13676,0,0,656,0,1065,1721,0,5610,1960,1170,0,8740,0,3213,3582,0,0,6795,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1138,California State University-Hayward,CA,2,1,1,0,0,0,4,,1,2455,,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,5233,1138,448,0,6819,0,862,185,160,0,1207,0,863,117,96,0,1076,0,928,164,96,0,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,3784,668,192,0,4644,0,965,172,160,0,1297,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1139,"California State University, Long Beach",CA,1,1,1,0,0,0,4,,2,8026,,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,10697,665,1818,0,13180,0,0,0,790,0,790,0,0,0,0,0,0,0,26014,3111,4092,0,33217,0,419,0,1929,0,2348,0,0,0,0,0,0,0,13679,4866,1648,0,20193,0,4682,1601,1506,0,7789,0,1113,0,4403,0,5516,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,20000000,0,0,0,10000000,0,0,0,0,0,0,0,30000000,0,0,0,0,0,0,0,1,S,S
1140,"California State University, Los Angeles",CA,2,1,1,0,0,0,4,,1,7933,,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,18025,5248,1861,1105,26239,0,750,0,375,0,1125,0,4502,1411,940,0,6853,0,6109,737,672,98,7616,0,1383,0,448,0,1831,0,0,0,0,0,0,0,19677,10371,8808,1715,40571,0,7910,1404,1046,0,10360,0,1253,173,294,0,1720,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,300000,0,0,0,1,S,0,0,0,8257500,27525,300000,1000,841500,2805,0,0,0,0,0,0,5460000,18200,0,0,2700000,9000,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,6500000,0,298000,0,0,0,0,0,0,0,0,0,6540000,0,0,0,0,0,0,0,1,S,S
1141,"California State University, Dominguez Hills",CA,2,1,1,0,0,0,4,,1,3970,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2513,672,36,972,4193,0,0,0,72,0,72,0,0,0,90,0,90,0,0,0,0,0,0,0,0,0,72,0,72,0,0,0,0,0,0,0,2471,710,108,0,3289,0,0,0,126,0,126,0,0,0,144,0,144,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1142,"California State University, San Bernardino",CA,2,1,1,0,0,0,4,,1,3740,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2171,208,0,0,2379,0,8000,0,0,0,8000,0,392,0,0,0,392,0,0,0,0,0,0,0,409,0,0,0,409,0,860,0,0,0,860,0,14958,0,0,0,14958,0,9230,2463,0,0,11693,0,6103,0,0,0,6103,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,S,0,S,589486,S,0,S,589486,0,0,2000000,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1143,"California Polytechnic State University, San Luis",CA,2,1,1,0,0,0,4,,8,14002,,,,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
1144,California State Polytechnic University Pomona,CA,2,1,1,0,0,0,4,,11,2806,,,,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
1146,"California State University, Chico",CA,2,1,1,0,0,0,4,,2,5486,,,,1,1,1,1,0,1,1,0,5116,440,3795,152015,161366,0,14260,6110,5055,13370,38795,0,4798,208,2945,609,8560,0,7368,3588,2069,0,13025,0,22574,4226,5554,8524,40878,0,0,0,4110,0,4110,0,0,0,0,0,0,0,11880,4846,3915,4273,24914,0,2723,0,5836,2121,10680,0,5106,1500,17279,1812,25697,0,0,0,0,0,0,0,1,S,0,0,0,0,0,0,344925,0,0,0,0,0,0,1,S,1,0,0,S,344925,S,0,S,344925,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,14000000,0,0,0,0,0,0,0,600000,0,0,0,0,0,0,0,600000,0,400000,0,0,0,1,S,S
1147,"California State University, Fresno",CA,2,1,1,0,0,0,4,,1,9398,,,,1,1,1,0,1,1,0,0,9315,0,12424,0,21739,0,7677,190,0,122,7989,0,0,0,0,0,0,0,0,0,1658,0,1658,0,478,0,0,0,478,0,0,0,0,0,0,0,48,0,0,0,48,0,588,0,0,0,588,0,0,0,0,855,855,0,0,0,0,467,467,0,0,0,4011,826,4837,0,1,S,1293,0,400000,0,0,0,0,0,0,0,0,0,0,1,S,0,1,400000,0,0,1690000,0,0,400000,1690000,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,3500000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,500000,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1149,Humboldt State University,CA,2,1,1,0,0,0,4,,1,7123,,,,1,1,1,0,1,1,0,0,8051,2937,1197,15196,27381,0,5281,1143,1000,14658,22082,0,0,0,202,0,202,0,3139,1376,351,0,4866,0,341,915,752,0,2008,0,211,0,594,0,805,0,0,0,363,0,363,0,0,0,768,0,768,0,861,785,593,0,2239,0,748,0,1159,0,1907,0,0,0,0,0,0,0,1,S,2700,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1151,San Diego State University,CA,1,1,1,0,0,0,4,,1,64302,,,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,37563,2900,9431,4120,54014,0,8645,0,2280,0,10925,0,15131,935,1925,80,18071,0,21850,210,2833,0,24893,0,2445,350,9115,8195,20105,0,6989,0,52437,67241,126667,0,30889,9358,11049,2000,53296,0,16715,0,48852,43226,108793,0,7547,2747,3528,6578,20400,0,0,0,0,0,0,0,1,S,1150,0,0,650000,0,0,0,0,0,0,0,0,0,1,S,1,0,0,S,0,S,650000,S,650000,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,5000000,35000,0,0,3000000,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,5000000,0,0,0,100000,75500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1153,"California State University, Northridge",CA,2,1,1,0,0,0,4,,8,10619,,,,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
1155,San Jose State University,CA,2,1,1,0,0,0,4,,2,25003,,,,1,1,1,2,0,1,2,0,0,0,0,0,0,0,5700,800,400,1000,7900,0,2500,350,400,0,3250,0,26000,3000,1000,20000,50000,0,23700,1000,1800,5000,31500,0,3000,0,250,0,3250,0,0,0,0,0,0,0,20750,1200,550,4000,26500,0,1800,250,300,0,2350,0,0,0,0,250,250,0,750,100,250,3750,4850,0,1,S,0,0,0,250000,0,0,0,0,0,0,250000,0,0,1,S,1,0,0,S,430000,S,70000,S,500000,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1164,Chapman University,CA,1,2,1,0,0,0,4,,1,1068,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1630,200,0,0,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1169,Claremont Graduate University,CA,1,2,1,0,0,0,4,,1,1949,,,,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,0,919,0,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,1661,0,1896,0,0,0,3676,0,3676,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1171,Harvey Mudd College,CA,2,2,1,0,0,0,4,,1,7306,,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,7213,1024,1330,200,9767,0,2262,670,1900,0,4832,0,0,0,0,0,0,0,15638,1658,3800,0,21096,0,2286,150,2660,0,5096,0,0,0,0,0,0,0,15455,4412,4560,0,24427,0,648,0,0,0,648,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,500000,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
