YEAR,INST_ID,INST_NAME,SUBMISSION_FLAG,FICE,INST_TYPE,INST_STATE,HDG_CODE,TOC_CODE,HBCU_FLAG,AAMC_FLAG,AACOM_flag,MED_SCHOOL_FLAG,EPSCOR_FLAG,IDEA_FLAG,REGION,EXP_TOT_2012,P1Q1A,P1Q1B,P1Q1C,P1Q1D,P1Q1E,P1Q1F,P1Q1G,P1Q1H,P1Q1J,P1Q2AGRX,P1Q2AGR,P1Q2BIOX,P1Q2BIO,P1Q2COSX,P1Q2COS,P1Q2ENGX,P1Q2ENG,P1Q2HLTHX,P1Q2HLTH,P1Q2MATHX,P1Q2MATH,P1Q2PHY1X,P1Q2PHY1,P1Q2PHY2X,P1Q2PHY2,P1Q2PSYX,P1Q2PSY,P1Q2SOCX,P1Q2SOC,P1Q2OTHX,P1Q2OTH,P1Q4,P1Q5Box,P1Q5,P1Q7Box,P1Q7AGR,P1Q7BIO,P1Q7COS,P1Q7ENG,P1Q7HLTH,P1Q7MATH,P1Q7PHY1,P1Q7PHY2,P1Q7PSY,P1Q7SOC,P1Q7OTH,P1Q8Box,P1Q8,P1Q9Box,P1Q9,P1Q10A1,P1Q10B1,P1Q10C1,P1Q10TOT1,P1Q10A2,P1Q10B2,P1Q10C2,P1Q10TOT2,P1Q11Box,P1Q11AGR,P1Q11BIO,P1Q11COS,P1Q11ENG,P1Q11HLTH,P1Q11MATH,P1Q11PHY1,P1Q11PHY2,P1Q11PSY,P1Q11SOC,P1Q11OTH,P1Q12Box,P1Q12,P1Q13Box,P1Q13AGR_1,P1Q13BIO_1,P1Q13COS_1,P1Q13ENG_1,P1Q13HLTH_1,P1Q13MATH_1,P1Q13PHY1_1,P1Q13PHY2_1,P1Q13PSY_1,P1Q13SOC_1,P1Q13OTH_1,P1Q13AGR_2,P1Q13BIO_2,P1Q13COS_2,P1Q13ENG_2,P1Q13HLTH_2,P1Q13MATH_2,P1Q13PHY1_2,P1Q13PHY2_2,P1Q13PSY_2,P1Q13SOC_2,P1Q13OTH_2,P1Q14Box,P1Q14A,P1Q14B,P1Q15Box,P1Q15AGR_1,P1Q15BIO_1,P1Q15COS_1,P1Q15ENG_1,P1Q15HLTH_1,P1Q15MATH_1,P1Q15PHY1_1,P1Q15PHY2_1,P1Q15PSY_1,P1Q15SOC_1,P1Q15OTH_1,P1Q15AGR_2,P1Q15BIO_2,P1Q15COS_2,P1Q15ENG_2,P1Q15HLTH_2,P1Q15MATH_2,P1Q15PHY1_2,P1Q15PHY2_2,P1Q15PSY_2,P1Q15SOC_2,P1Q15OTH_2,P1Q16Box,P1Q16A,P1Q16B,P1Q17Box,P1Q17AGR_1,P1Q17BIO_1,P1Q17COS_1,P1Q17ENG_1,P1Q17HLTH_1,P1Q17MATH_1,P1Q17PHY1_1,P1Q17PHY2_1,P1Q17PSY_1,P1Q17SOC_1,P1Q17OTH_1,P1Q17AGR_2,P1Q17BIO_2,P1Q17COS_2,P1Q17ENG_2,P1Q17HLTH_2,P1Q17MATH_2,P1Q17PHY1_2,P1Q17PHY2_2,P1Q17PSY_2,P1Q17SOC_2,P1Q17OTH_2,P1Q18Box,P1Q18A,P1Q18B,IP1Q1A,IP1Q1B,IP1Q1C,IP1Q1D,IP1Q1E,IP1Q1F,IP1Q1G,IP1Q1H,IP1Q1J,IP1Q2AGR,IP1Q2AGRX,IP1Q2BIO,IP1Q2BIOX,IP1Q2COS,IP1Q2COSX,IP1Q2ENG,IP1Q2ENGX,IP1Q2MATH,IP1Q2MATHX,IP1Q2HLTH,IP1Q2HLTHX,IP1Q2PHY1,IP1Q2PHY1X,IP1Q2PHY2,IP1Q2PHY2X,IP1Q2PSY,IP1Q2PSYX,IP1Q2SOC,IP1Q2SOCX,IP1Q2OTH,IP1Q2OTHX,IP1Q4,IP1Q5BOX,IP1Q5,IP1Q7AGR,IP1Q7BIO,IP1Q7COS,IP1Q7ENG,IP1Q7MATH,IP1Q7HLTH,IP1Q7PHY1,IP1Q7PHY2,IP1Q7PSY,IP1Q7SOC,IP1Q7OTH,IP1Q7BOX,IP1Q8BOX,IP1Q8,IP1Q9,IP1Q9BOX,IP1Q10A1,IP1Q10B1,IP1Q10C1,IP1Q10TOT1,IP1Q10A2,IP1Q10B2,IP1Q10C2,IP1Q10TOT2,IP1Q11AGR,IP1Q11BIO,IP1Q11COS,IP1Q11ENG,IP1Q11HLTH,IP1Q11MATH,IP1Q11PHY1,IP1Q11PHY2,IP1Q11PSY,IP1Q11SOC,IP1Q11OTH,IP1Q11BOX,IP1Q12BOX,IP1Q12,IP1Q13AGR_1,IP1Q13BIO_1,IP1Q13COS_1,IP1Q13ENG_1,IP1Q13HLTH_1,IP1Q13MATH_1,IP1Q13PHY1_1,IP1Q13PHY2_1,IP1Q13PSY_1,IP1Q13SOC_1,IP1Q13OTH_1,IP1Q13AGR_2,IP1Q13BIO_2,IP1Q13COS_2,IP1Q13ENG_2,IP1Q13HLTH_2,IP1Q13MATH_2,IP1Q13PHY1_2,IP1Q13PHY2_2,IP1Q13PSY_2,IP1Q13SOC_2,IP1Q13OTH_2,IP1Q13BOX,IP1Q14BOX,IP1Q14A,IP1Q14B,IP1Q15AGR_1,IP1Q15BIO_1,IP1Q15COS_1,IP1Q15ENG_1,IP1Q15HLTH_1,IP1Q15MATH_1,IP1Q15PHY1_1,IP1Q15PHY2_1,IP1Q15PSY_1,IP1Q15SOC_1,IP1Q15OTH_1,IP1Q15AGR_2,IP1Q15BIO_2,IP1Q15COS_2,IP1Q15ENG_2,IP1Q15HLTH_2,IP1Q15MATH_2,IP1Q15PHY1_2,IP1Q15PHY2_2,IP1Q15PSY_2,IP1Q15SOC_2,IP1Q15OTH_2,IP1Q15BOX,IP1Q16BOX,IP1Q16A,IP1Q16B,IP1Q17AGR_1,IP1Q17BIO_1,IP1Q17COS_1,IP1Q17ENG_1,IP1Q17HLTH_1,IP1Q17MATH_1,IP1Q17PHY1_1,IP1Q17PHY2_1,IP1Q17PSY_1,IP1Q17SOC_1,IP1Q17OTH_1,IP1Q17AGR_2,IP1Q17BIO_2,IP1Q17COS_2,IP1Q17ENG_2,IP1Q17HLTH_2,IP1Q17MATH_2,IP1Q17PHY1_2,IP1Q17PHY2_2,IP1Q17PSY_2,IP1Q17SOC_2,IP1Q17OTH_2,IP1Q17BOX,IP1Q18BOX,IP1Q18A,IP1Q18B
2013,1129,Western Kentucky University,Y,2002,1,KY,1,1,0,0,0,0,1,1,3,10259,1,1,1,1,1,1,0,0,0,1,4867,1,15166,1,12231,1,26924,1,4440,1,7021,1,9999,1,39849,1,4060,0,0,0,0,0,0,S,1,579655,0,392000,0,0,0,0,352000,0,0,0,0,S,0,0,0,0,1323655,1323655,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1132,Louisiana Tech University,Y,2008,1,LA,1,1,0,0,0,0,1,1,3,20265,1,1,1,1,1,1,0,0,1,1,12620,1,15370,1,10575,1,109277,1,5072,1,4570,0,0,1,21668,1,220,1,4839,0,0,3111,0,S,1,0,0,0,462270,0,0,0,0,0,0,0,0,S,0,0,0,0,462270,462270,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1133,Louisiana State University and A&M College,Y,2010,1,LA,1,1,0,0,0,0,1,1,3,279019,1,1,2,1,0,1,1,2,0,1,518699,1,166713,0,0,1,247271,1,111895,1,2457,1,127957,1,131241,1,11939,1,10178,1,36455,0,0,S,1,250000,387682,0,1704629,0,0,325000,2645000,0,0,0,0,S,0,0,0,1381409,3930902,5312311,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,1164000,0,0,0,0,0,1500000,3780000,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1134,Louisiana State University Health Sciences Center - New Orleans,Y,2014,1,LA,1,1,0,1,0,1,1,1,3,53712,1,1,1,1,0,1,0,1,0,0,0,1,99739,0,0,0,0,1,67832,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151428,1,0,633198,0,0,2393198,0,0,0,0,0,0,1,3026396,0,0,0,0,3026396,3026396,S,S,S,S,1,0,1000000,0,0,1200000,0,0,0,0,0,0,1,2200000,1,0,15050465,0,0,15757135,0,0,0,0,0,0,0,25084,0,0,26262,0,0,0,0,0,0,1,25286400,42144,1,0,9203193,0,0,7418829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14237809,0,1,0,85034437,0,0,33941563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118976000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1135,University of New Orleans,Y,2015,1,LA,1,1,0,0,0,0,1,1,3,22275,1,1,1,1,1,1,1,0,0,0,0,1,12514,1,4153,1,26680,0,0,1,575,1,10616,1,40905,1,5876,1,3556,1,245,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1136,University of Louisiana at Monroe,Y,2020,1,LA,1,1,0,0,0,0,1,1,3,2439,1,1,1,0,0,2,0,0,0,0,0,1,51504,1,345,1,972,1,41851,0,0,1,2100,1,5185,1,5771,1,9410,0,0,0,0,S,1,0,440000,0,0,370000,0,0,320000,0,0,0,0,S,0,0,0,567000,563000,1130000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,264300,0,0,0,0,0,600000,0,264000,0,0,0,0,0,587000,0,270000,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1137,"Southern University and A&M College, Baton Rouge",Y,2025,1,LA,1,1,1,0,0,0,1,1,3,6773,1,1,2,1,0,1,2,0,0,1,18000,1,20000,1,22794,1,65000,1,2476,1,6100,0,0,1,26000,1,2082,1,15322,0,0,0,0,S,1,318783,0,0,0,0,0,0,925000,0,0,0,0,S,0,0,250000,993783,0,1243783,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1138,Tulane University,Y,2029,1,LA,1,2,0,1,0,1,1,1,3,154196,1,1,0,1,1,1,2,1,1,0,0,1,226201,1,1367,1,24057,1,185510,1,1989,1,6575,1,27058,1,12699,0,0,1,60599,6299,1,165958,1,0,13746217,0,0,0,0,0,0,0,0,0,1,1116087,0,0,12630130,0,1116087,13746217,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1495000,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1139,University of Louisiana at Lafayette,Y,2031,1,LA,1,1,0,0,0,0,1,1,3,51873,1,1,1,1,1,1,1,0,0,1,42218,1,496665,1,27669,1,43859,1,3323,1,3306,1,316,1,17645,1,3332,1,2096,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1140,Xavier University of Louisiana,Y,2032,1,LA,2,2,1,0,0,0,1,1,3,10606,1,1,1,1,1,1,1,0,0,0,0,1,10968,1,1436,0,0,1,35578,1,500,0,0,1,12140,1,500,0,0,0,0,0,0,S,1,0,381489,304516,0,0,0,0,567418,0,0,0,0,S,0,0,0,0,1253423,1253423,S,S,S,S,1,0,0,0,0,500000,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1142,Bowdoin College,Y,2038,1,ME,3,2,0,0,0,0,1,1,2,4277,1,1,1,2,0,1,0,0,0,1,615,1,16963,1,1643,0,0,0,0,1,770,1,4214,1,12152,1,3786,1,2996,1,2329,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,1,0,550000,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,1700000,0,0,0,0,600000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1144,University of Maine,Y,2053,1,ME,1,1,0,0,0,0,1,1,2,91673,1,1,1,1,1,1,1,0,0,1,271120,1,78104,1,3659,1,175092,1,782,1,54,1,22003,1,18004,1,12624,1,3607,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,0,0,6500000,0,0,0,0,0,0,0,0,0,0,12750,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1146,The Johns Hopkins University and Applied Physics Laboratory,Y,2077,1,MD,1,2,0,1,0,1,0,0,3,2092999,1,1,1,1,1,1,1,1,1,0,0,1,809026,1,316767,1,1082565,1,873002,1,17667,1,15418,1,94225,1,19939,1,26378,1,10509,16791,1,1169208,1,0,32393626,7833000,22940695,11396365,0,0,389000,2097000,0,0,1,16876786,1,1,14984116,0,62065570,77049686,0,4000000,17116250,21116250,1,0,16910781,7200000,16747355,20665944,0,0,0,0,0,363678,1,36367758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4000000,0,14000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1148,Morgan State University,Y,2083,1,MD,1,1,1,0,0,0,0,0,3,17470,1,1,1,1,2,1,1,0,0,1,2935,1,48582,1,3356,1,59100,1,4215,1,2977,1,35455,1,11325,1,6651,1,42675,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1150,University of Maryland College Park,Y,2103,1,MD,1,1,0,0,0,0,0,0,3,498417,1,1,1,1,1,1,1,0,0,1,139746,1,186691,1,30059,1,131043,1,26205,1,12808,1,34827,1,161904,1,15070,1,31228,0,0,0,0,S,1,0,1402043,0,618513,0,0,0,466000,1782902,0,0,0,S,0,0,0,2750000,1519458,4269458,S,S,S,S,1,4584425,2553000,0,0,0,0,0,1150000,0,0,0,0,S,1,0,0,0,67340000,0,0,0,0,0,0,0,0,0,0,43121,0,0,0,0,0,0,0,0,S,S,1,3652500,3652500,0,0,0,0,0,26218650,0,1253000,0,22330165,62976100,0,17361850,0,0,4024350,0,35784320,6426392,0,0,S,S,1,0,0,0,0,0,0,0,173122285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1151,University of Maryland Baltimore,Y,2104,1,MD,1,1,0,1,0,1,0,0,3,414754,1,1,0,1,1,1,1,1,1,0,0,1,151089,0,0,0,0,1,511472,0,0,0,0,0,0,0,0,1,2456,0,0,8000,1,562197,1,0,4000000,0,0,7000000,0,0,0,0,0,0,1,9600000,1,2,0,0,11000000,11000000,0,228976320,71056834,300033154,1,0,4300000,0,0,4600000,0,0,0,0,0,0,1,7100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14000000,0,0,13000000,0,0,0,0,0,0,1,0,26200000,1,0,0,0,0,0,0,0,0,0,0,0,0,12200000,0,0,228700000,0,0,0,0,0,0,1,0,240900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1152,University of Maryland Baltimore County,Y,2105,1,MD,1,1,0,0,0,0,0,0,3,65628,1,1,1,1,1,1,1,0,0,1,3490,1,43530,1,25797,1,61290,1,1116,1,4776,1,6690,1,63425,1,18581,1,13928,1,9256,0,0,S,1,0,550000,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,550000,550000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,25300000,0,0,2100000,9200000,2000000,1000000,22500000,14700000,1500000,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,79000000,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1154,Amherst College,Y,2115,1,MA,3,2,0,0,0,0,0,0,2,3220,1,1,0,0,0,1,0,0,0,0,0,1,14000,1,1900,0,0,0,0,1,1600,1,4400,1,20000,1,1700,1,6400,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1155,Boston College,Y,2128,1,MA,1,2,0,0,0,0,0,0,2,30436,1,1,1,0,0,0,0,0,0,0,0,1,37501,1,11,0,0,1,1109,1,230,1,6725,1,50881,1,5774,1,15585,0,0,0,0,S,1,0,318000,0,0,0,0,0,6421000,0,0,0,0,S,0,0,0,0,6739000,6739000,S,S,S,S,1,0,1500000,0,0,0,0,0,5700000,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1156,Boston University,Y,2130,1,MA,1,2,0,1,0,1,0,0,2,328968,1,1,1,1,1,1,1,1,1,0,0,1,552198,1,6815,1,103702,1,82679,1,5535,1,21110,1,141921,1,39548,1,5787,0,0,16186,1,347532,1,0,1947000,0,16579000,1548000,0,0,1500000,2300000,258000,0,1,3495000,0,0,0,0,24132000,24132000,S,S,S,S,1,0,0,0,2100000,0,0,0,600000,0,300000,0,1,0,1,0,24057018,0,0,0,0,0,0,0,0,0,0,27425,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,81084206,0,0,0,0,0,0,0,0,0,0,0,0,140000000,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
