,YEAR,INST_ID,INST_NAME,INST_STATE,NASF_AG,NASF_BIO,NASF_COS,NASF_ENG,NASF_HLTH,NASF_MATH,NASF_NR,NASF_GEO,NASF_PHY,NASF_PSY,NASF_SOC,NASF_CLIN_TRIAL,NASF_OTH,NASF_MED,RR_AG,RR_BIO,RR_COS,RR_ENG,RR_HLTH,RR_MATH,RR_NR,RR_GEO,RR_PHY,RR_PSY,RR_SOC,RR_OTH,RR_MED,RR_FED,RR_STA,RR_INST,RR_TFUND,NC_STA,NC_INST,NC_TFUND,EXP_TOT
64,2017,1069,Howard University,DC,0,137828,10100,42174,163756,8396,0,11290,15415,16441,45197,5200,7503,49695,0,750000,0,1500000,3500000,250000,0,0,0,0,0,0,1250000,0,0,6000000,6000000,0,0,0,40412
65,2017,1071,Florida Institute of Technology,FL,0,40250,14720,85609,0,2000,0,10000,60000,22197,0,8197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15196
66,2017,1072,Embry-Riddle Aeronautical University,FL,0,1800,4003,13220,0,3916,0,3000,15305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31925000,31925000,16409
67,2017,1073,Florida A&M University,FL,81470,37202,26388,59635,190769,5917,4630,4630,50981,4058,11062,2800,0,0,545087,0,0,0,0,0,0,0,0,0,0,0,0,0,545087,0,545087,987500,0,987500,32856
68,2017,1074,Florida Atlantic University,FL,41792,102041,5877,47829,3161,378,8102,20316,32878,1890,9265,2554,11609,32712,0,0,0,0,700000,0,0,0,0,0,0,0,700000,0,0,700000,700000,0,487432,487432,25158
69,2017,1075,Florida State University,FL,0,73700,10200,101000,17600,4500,0,50800,244000,38600,31000,0,0,16100,0,2868509,0,0,918368,0,0,0,1681017,0,0,0,918368,0,0,5467894,5467894,21379616,0,21379616,243327
70,2017,1076,Nova Southeastern University,FL,0,53104,0,0,61371,121,1252,87448,360,5000,0,44800,0,65938,0,1742000,0,0,0,0,0,0,0,0,0,0,0,0,0,1742000,1742000,0,0,0,18154
71,2017,1077,University of Florida,FL,2129103,550736,24774,515750,478998,9360,154214,27277,213806,46249,36540,15346,0,653411,0,3239449,0,0,6449579,0,0,0,2950622,0,0,0,0,0,0,12639650,12639650,12684457,16462831,30765091,741945
72,2017,1078,University of Miami,FL,0,116138,960,13700,171997,0,13470,18309,28868,12688,117,12053,0,276579,0,3806561,0,783843,0,0,0,6253687,0,0,0,0,4125093,0,0,10844091,10844091,0,0,0,355690
73,2017,1081,Clark Atlanta University,GA,0,26000,7800,2492,0,400,0,0,46895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8482
74,2017,1082,Emory University,GA,0,931838,9521,0,537662,15148,4361,0,101351,42328,61166,2729,0,890845,0,5196605,0,0,0,0,0,0,0,0,0,0,1960180,0,0,5196605,5196605,0,0,0,597971
75,2017,1083,Fort Valley State University,GA,188118,56639,18242,11724,32832,54728,0,0,63356,13884,13884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5138
76,2017,1084,Georgia Southern University,GA,0,44364,1902,156865,3708,1122,0,1712,14499,9006,5968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16465
77,2017,1085,Georgia State University,GA,0,119051,2184,0,20652,460,0,9054,85328,25961,6299,0,0,0,0,990000,0,0,0,0,0,0,0,291300,0,0,0,0,0,1281300,1281300,0,0,0,103731
78,2017,1086,Augusta University,GA,0,206184,500,0,52428,500,700,0,700,1457,0,5982,0,199971,0,5145079,1329000,0,250000,0,0,0,0,0,0,0,5395079,0,5231727,1492352,6724079,25875000,7500000,33375000,71338
79,2017,1087,Morehouse College,GA,0,10600,1611,0,0,900,0,0,7200,7400,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4199
80,2017,1089,Savannah State University,GA,2300,4000,4760,5638,0,1150,3300,6506,4073,0,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,0,10000000,2261
81,2017,1090,Spelman College,GA,600,16024,5036,1434,0,6434,1168,0,52354,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291
82,2017,1091,University of Georgia,GA,2051607,341733,2793,149217,417891,345,304597,229896,98059,41031,15330,34298,297143,0,5000000,590000,0,0,7081532,0,0,3522000,0,0,770000,0,0,0,5089060,11874472,16963532,11328974,4855274,16184248,360520
83,2017,1093,University of Hawaii at Manoa,HI,84000,89000,4000,52000,157000,0,10000,121000,34000,1000,5000,1000,0,71000,988000,3900000,0,0,4100000,0,0,34705000,2455000,0,5228000,0,966000,0,47300000,4076000,51376000,30000000,0,30000000,300864
84,2017,1094,Boise State University,ID,0,32426,5700,38889,8154,817,1208,14546,23987,1654,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30384
85,2017,1095,Idaho State University,ID,0,47730,0,122705,12532,721,0,12231,24442,4169,6032,110,8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20305
86,2017,1096,University of Idaho,ID,212929,142896,4207,39711,27974,0,43549,7320,38988,3219,7540,0,0,0,2535000,1471120,0,1480400,0,0,0,0,0,0,0,0,0,0,3316020,2170500,5486520,0,3358500,3358500,99354
87,2017,1097,Bradley University,IL,165,13274,1406,19575,769,0,0,0,8445,4148,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7208102,7208102,2088
88,2017,1098,Midwestern University,IL,0,93197,0,0,26894,0,0,246,0,251,2161,852,0,93443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7732
89,2017,1099,Rosalind Franklin University of Medicine & Science,IL,0,383971,0,0,15000,0,0,0,0,0,0,1650,0,383977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16760
90,2017,1100,DePaul University,IL,3035,18650,6600,0,0,3600,3035,0,16620,6000,9840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8590
91,2017,1101,Illinois Institute of Technology,IL,4021,8000,7473,93274,0,6913,0,0,18484,2642,0,5000,0,0,724414,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,1224414,1224414,0,0,0,29430
92,2017,1102,Illinois State University,IL,206291,76846,63337,0,18425,14637,0,21769,60908,19139,16186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5586
93,2017,1104,Loyola University Chicago,IL,3774,268994,5693,3700,58869,6425,30000,0,47421,17372,18847,6815,0,83087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41152
94,2017,1105,Northern Illinois University,IL,0,32459,3804,10518,3538,886,0,9688,39508,18332,4253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16515
95,2017,1106,Northwestern University,IL,0,264752,0,187041,445425,3661,3704,7273,136648,13275,10781,15278,12201,510723,0,7459344,0,19216460,8583029,0,0,0,8931133,281496,0,42060967,702012,0,0,86532429,86532429,0,310600399,310600399,684767
96,2017,1107,Southern Illinois University Carbondale,IL,129191,69502,102,39408,42024,89,4536,6458,22105,10432,4418,3710,0,38229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53172
97,2017,1108,Southern Illinois University Edwardsville,IL,0,38000,0,13639,4864,0,1933,657,5140,0,3500,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17243
98,2017,1109,University of Chicago,IL,0,645851,9363,52120,395460,3874,0,30627,181255,41215,19419,24450,3027,395460,0,0,14860000,22748583,20000000,0,0,0,7025322,0,0,0,20000000,0,0,64633905,64633905,0,14791017,14791017,402491
99,2017,1110,University of Illinois at Urbana-Champaign,IL,827253,334351,178207,623710,144308,4022,314719,29040,207226,73611,21683,0,299430,0,5654679,2491315,0,66175205,740525,0,3170854,0,4197661,631191,0,671698,0,23377,124648,83585103,83733128,0,7426825,7731282,587264
100,2017,1111,University of Illinois at Chicago,IL,0,277245,17527,95816,448080,3911,591,6102,91157,11790,24822,88673,132543,396141,0,0,0,0,1708953,0,0,0,489318,0,0,535242,354517,0,0,2733513,2733513,0,0,0,314365
101,2017,1112,Western Illinois University,IL,3136,10103,3000,13000,3927,0,0,5220,32252,4000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339
102,2017,1113,Ball State University,IN,2545,27536,6445,0,25676,1611,5621,12959,31184,6596,12195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5689
103,2017,1114,Indiana State University,IN,0,25459,1184,3500,37881,4787,1283,8515,7684,3144,5968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487
104,2017,1116,University of Notre Dame,IN,0,107308,1407,206413,16096,19741,0,6728,200915,13143,6166,0,0,0,0,715000,0,24964201,0,356580,0,0,3972068,0,0,0,0,0,0,30007849,30007849,0,0,0,175187
105,2017,1119,Iowa State University,IA,1023157,215449,4642,185021,9156,7555,13739,1645,94038,4249,6723,0,23028,0,261000,611000,0,277000,0,0,0,0,0,0,0,0,0,0,0,1149000,1149000,17000000,18288000,35288000,316822
106,2017,1120,University of Northern Iowa,IA,0,31877,1233,220,862,0,508,4143,18174,684,2371,573,9283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3559
107,2017,1121,University of Iowa,IA,0,207841,1347,130313,209570,573,0,2801,68893,18103,1719,26454,69,294226,0,5880571,0,1874628,38691191,250000,0,0,431756,450000,0,0,36161513,0,0,47578146,47578146,18551680,24069621,42621301,447718
108,2017,1122,Pittsburg State University,KS,1079,25917,0,2882,0,0,0,0,6337,5481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2162
109,2017,1123,Kansas State University,KS,225373,241459,18846,312056,95712,12755,88785,13484,152572,21819,35007,0,0,0,420000,0,0,0,602855,0,0,0,480000,0,0,0,0,0,0,1502855,1502855,3400000,1900000,5300000,181933
110,2017,1124,Wichita State University,KS,0,16393,0,420724,6368,0,0,8526,24444,6895,6256,0,4327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53092
111,2017,1126,Kentucky State University,KY,20897,1366,1922,0,0,0,0,0,0,0,238,0,0,0,1085676,0,0,0,0,0,0,0,0,0,0,0,0,1085676,0,0,1085676,0,0,0,7060
112,2017,1127,Murray State University,KY,46255,18520,10550,24000,19359,2400,16000,4600,12300,3192,8439,0,5596,0,0,1800000,0,0,0,0,0,0,2000000,0,0,0,0,0,0,3800000,3800000,0,0,0,2092
113,2017,1128,University of Louisville,KY,304,76631,0,102838,333916,0,0,0,46790,16536,6798,8296,907,397642,0,945013,0,0,1029587,0,0,0,0,0,0,1721258,3695858,0,0,3695858,3695858,0,0,0,173363
114,2017,1129,Western Kentucky University,KY,4867,15166,12231,26924,4440,7021,0,9999,38849,4060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000000,0,18000000,7480
115,2017,1132,Louisiana Tech University,LA,12620,16129,7099,109543,9572,4570,900,0,21668,3865,5357,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16639
116,2017,1133,"Louisiana State University, Baton Rouge",LA,508000,125607,4511,190593,93670,4042,40039,163925,153230,11939,20292,0,3417,0,0,0,0,0,3166024,0,8175000,0,0,0,0,0,0,0,8175000,3166024,11341024,6540000,1000000,7540000,282574
117,2017,1134,Louisiana State University Health Sciences Center - New Orleans,LA,0,145530,0,0,68810,0,0,0,0,0,0,0,0,174290,0,0,0,0,970000,0,0,0,0,0,0,0,0,0,970000,0,970000,0,0,17380000,43067
118,2017,1135,University of New Orleans,LA,0,12514,4153,26680,0,575,245,10616,40905,5876,3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14551
119,2017,1136,University of Louisiana at Monroe,LA,0,14453,0,0,47970,0,0,2227,2277,1200,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2430
120,2017,1137,"Southern University and A&M College, Baton Rouge",LA,18000,20000,22794,65000,2476,6100,52000,0,26000,2082,15322,0,0,0,318783,0,0,0,0,0,0,0,925000,0,0,0,0,250000,993783,0,1243783,0,0,0,3267
121,2017,1138,Tulane University,LA,0,146355,3333,34599,257911,14504,7364,42339,66160,19075,66746,0,444420,322375,0,665074,0,791700,880246,0,0,0,0,0,778000,252251,880246,0,0,3367271,3367271,0,11797818,13256831,153298
122,2017,1139,University of Louisiana at Lafayette,LA,51034,510938,46869,49033,18304,3306,4343,4777,33200,3911,12524,0,15930,0,0,0,385000,1800000,0,0,0,0,0,650000,0,0,0,0,650000,2185000,2835000,0,0,0,58984
123,2017,1140,Xavier University of Louisiana,LA,0,11056,1866,0,35578,500,0,0,13076,1000,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12060
124,2017,1142,Bowdoin College,ME,0,14858,1643,0,0,770,0,9066,12638,3863,8214,0,2329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3079
125,2017,1144,University of Maine,ME,238412,62045,14028,243056,601,171,29322,25513,14941,13209,4327,0,3372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78576
126,2017,1146,The Johns Hopkins University and Applied Physics Laboratory,MD,0,775567,153231,1062157,877867,14689,0,18601,169365,45576,36673,16165,113108,1182071,0,6390831,8114013,6152676,350511,0,0,0,0,0,756548,839379,6390831,0,0,22603958,22603958,0,0,0,2425199
127,2017,1148,Morgan State University,MD,2935,58682,3356,39100,4215,2977,442,35455,11325,6456,43899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15353
128,2017,1150,University of Maryland College Park,MD,149044,297465,14661,212574,58399,137,0,2811,151040,31488,20411,0,0,0,1145000,546036,0,0,4092918,0,0,351130,4378510,0,0,0,0,2546497,0,7967097,10513594,30000150,14654850,44655000,517173
129,2017,1151,University of Maryland Baltimore,MD,0,171570,0,0,542576,0,0,0,0,0,19975,8771,0,595659,0,8606739,0,0,27254675,0,0,0,0,0,1745567,0,30211978,354620,2409856,34842505,37606981,0,0,0,375130
130,2017,1152,University of Maryland Baltimore County,MD,0,46684,19482,58948,2733,5866,5440,9824,60550,20295,16451,0,5883,0,0,0,0,1388344,0,0,0,0,769183,0,0,0,0,0,0,2157527,2157527,0,73448300,73448300,69404
131,2017,1154,Amherst College,MA,0,14000,1900,0,0,1600,4400,4400,20000,1700,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41454099,41454099,3072
132,2017,1155,Boston College,MA,0,37592,210,0,854,572,0,8198,48566,7810,11258,0,0,0,0,611000,0,0,0,0,0,1998000,5177000,0,0,0,0,0,0,7786000,7786000,0,0,0,40724
133,2017,1156,Boston University,MA,0,505201,11834,154764,207589,2319,0,15812,109142,24170,10937,1692,0,348827,0,12808000,0,5368000,7321000,0,0,0,4141000,283000,0,0,10544000,1848000,0,28073000,29921000,0,0,0,379117
134,2017,1157,Brandeis University,MA,0,117787,5932,0,0,6119,0,0,55010,14190,55886,0,1569,0,0,511108,0,0,0,0,0,0,0,0,0,0,0,0,0,511108,511108,0,0,0,56871
135,2017,1158,Clark University,MA,0,17000,0,0,0,2000,0,0,16000,9000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6404
136,2017,1159,Harvard University,MA,34583,1182323,23741,122487,64734,63911,0,101648,395075,60212,285595,0,75678,473652,0,113963423,281166,2184470,2567636,1451447,0,2679602,10947575,0,0,0,61800000,0,2500000,131575319,134075319,0,303360000,303360000,1011950
137,2017,1160,University of Massachusetts Lowell,MA,0,7847,6026,134960,28184,135,0,7293,91265,2994,4336,0,0,0,0,1620000,0,47144000,5612000,0,0,0,8256000,0,0,0,0,0,20800000,41832000,62632000,5000000,1136364,6136364,58437
138,2017,1162,Massachusetts Institute of Technology,MA,0,279400,113900,693600,0,7600,0,42300,443200,0,28600,0,174500,0,0,4330000,320000,55000000,0,0,0,700000,9830000,0,6920000,14680000,0,0,0,91780000,91780000,0,0,0,880111
139,2017,1163,Mount Holyoke College,MA,0,11196,1653,0,0,1030,400,4780,12699,11237,0,0,0,0,0,0,0,0,0,0,0,0,0,413000,0,0,0,0,0,413000,413000,0,0,0,3858
140,2017,1164,Northeastern University,MA,0,37367,13675,100381,59798,2233,0,16055,56936,19961,9230,988,8037,0,0,9784210,2886318,6738530,2289562,0,0,1001221,638777,2715856,2100771,2520623,0,0,0,30675868,30675868,0,0,0,121574
141,2017,1165,Smith College,MA,0,24813,1430,6151,0,1028,1000,7702,13569,7305,2723,0,0,0,0,0,0,0,0,0,381000,424000,0,0,0,0,0,0,0,805000,805000,0,0,0,4124
142,2017,1166,University of Massachusetts Dartmouth,MA,0,11092,2460,25587,566,2115,0,21205,17932,3100,3547,0,3209,0,0,2242817,0,1700000,0,0,0,2762898,3449667,0,0,0,0,0,0,10155382,10155382,9600000,6400000,16000000,24363
143,2017,1167,Tufts University,MA,0,216224,2415,95594,291874,788,0,6041,43073,17911,1823,2800,14849,166209,0,13130000,0,850000,32092005,0,0,0,1808800,925000,0,0,27713000,0,0,48805805,48805805,0,44796600,44796600,181011
144,2017,1168,University of Massachusetts Amherst,MA,90493,120628,37216,166115,64040,2734,24172,18425,111302,54462,8424,0,0,0,1049887,1278773,0,4641211,1456173,0,0,426987,258679,0,0,0,0,0,1645884,7465826,9111710,0,0,0,193863
145,2017,1169,University of Massachusetts Boston,MA,0,44739,2863,6875,7750,0,0,15028,23564,25276,31659,0,12265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35220
146,2017,1170,Wellesley College,MA,384,14076,2672,872,0,2413,476,4004,16762,3409,494,0,0,0,0,1130848,530085,0,0,0,0,282712,1590255,0,0,0,0,0,0,3533900,3533900,0,0,0,6896
148,2017,1172,Woods Hole Oceanographic Institution,MA,0,30000,4854,73809,0,5000,0,147811,49077,0,3966,0,0,0,0,1219000,250000,1342000,0,0,0,1335000,2451000,0,0,0,0,0,0,6597000,6597000,0,850000,850000,212374
149,2017,1173,Worcester Polytechnic Institute,MA,0,21633,8218,77760,0,3211,0,0,14323,510,1782,250,0,0,0,0,0,619000,0,0,0,0,0,0,0,0,0,0,0,619000,619000,0,0,0,34921
150,2017,1174,Calvin College,MI,0,9245,5236,13067,754,428,300,2164,8805,2278,1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331
151,2017,1175,Central Michigan University,MI,13984,117795,4893,28944,36488,9038,4584,8614,31785,26218,13183,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10304
152,2017,1176,Eastern Michigan University,MI,576,9554,2394,8390,4325,1485,0,5584,8439,1265,1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3912167,1304055,5216222,2642
153,2017,1178,Grand Valley State University,MI,0,32586,2450,1918,9120,300,11138,11138,1349,295,0,0,0,0,0,1500000,0,0,0,0,0,0,345000,0,0,0,0,0,0,1845000,1845000,0,910000,910000,6595
154,2017,1179,Hope College,MI,0,21040,1747,9000,7453,2705,0,3680,19000,7520,0,0,24650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2811
155,2017,1180,Michigan State University,MI,1072335,594931,24309,228687,235216,8480,89957,27954,338879,38175,55041,0,76299,205335,470000,2431200,2886000,891000,700000,0,275000,0,1090000,0,0,1405000,700000,0,0,10148200,10148200,63900,100741700,100805600,573204
156,2017,1181,Michigan Technological University,MI,0,22628,3934,228844,3609,1903,0,40688,31809,2420,1878,2295,15395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934689,3424189,68863
157,2017,1182,Oakland University,MI,0,17505,4786,22970,21363,0,0,0,23099,7987,0,0,11792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14083
158,2017,1183,Wayne State University,MI,7604,267808,9928,114041,310737,4737,1583,9878,129609,50616,27318,0,0,133742,0,0,0,2500000,632000,0,0,0,350000,0,0,0,0,0,0,3482000,3482000,0,0,0,214306
159,2017,1184,Western Michigan University and Homer Stryker M.D. School of Medicine,MI,0,40355,1787,30429,12540,2718,0,4578,19858,1127,3572,8368,0,36152,0,5000000,0,0,4554000,0,0,0,0,0,0,0,9554000,0,0,9554000,9554000,0,0,0,11974
160,2017,1185,Carleton College,MN,0,37192,21515,0,0,5146,1240,13097,35147,16182,7569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1451
161,2017,1186,Macalester College,MN,0,6126,1030,0,0,910,2059,3681,5951,4770,2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389
162,2017,1188,St. Cloud State University,MN,16400,10933,10887,11982,3614,0,5601,1123,18826,5986,11270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576
163,2017,1189,Alcorn State University,MS,20240,12750,1800,5100,0,2778,0,0,400,400,10000,0,0,0,0,1054500,0,0,0,0,0,0,0,0,0,0,0,0,1054500,0,1054500,0,0,0,8204
164,2017,1190,Jackson State University,MS,0,12255,51177,5909,940,9831,0,1792,15519,940,397,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22408
165,2017,1191,Mississippi State University,MS,1069165,97246,11118,530426,219052,11662,17966,26126,89675,22838,77609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7870021,2926623,10796644,229939
166,2017,1194,University of Southern Mississippi,MS,79860,157541,5137,26000,7861,3900,14460,39455,95982,5867,31335,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403641,403641,47195
167,2017,1197,Lincoln University,MO,64568,4464,0,0,0,0,10063,0,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679233,5826
168,2017,1198,Missouri State University,MO,26420,13434,718,10290,15367,0,5314,6457,14460,5129,3276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3027
169,2017,1199,University of Missouri-Columbia,MO,190421,111731,8219,84557,105249,1491,20110,7962,39605,17419,11616,21579,56447,39047,571279,0,0,42725000,5061102,0,0,0,2366894,0,0,0,5061102,0,0,50724275,50724275,0,0,0,238605
170,2017,1200,Missouri University of Science and Technology,MO,0,7709,4544,144224,0,0,0,0,48565,1286,0,0,30182,0,0,0,0,0,0,0,0,0,18076451,0,0,0,0,0,9000000,9076451,18076451,0,0,0,35531
171,2017,1201,University of Missouri-Kansas City,MO,0,68476,24053,44670,398439,3045,0,12950,54282,16430,20887,6136,23764,146026,0,0,0,0,3209955,0,0,0,0,0,0,0,2779419,0,430536,2779419,3209955,0,0,0,23955
172,2017,1202,University of Missouri-St. Louis,MO,0,41878,3683,0,5891,1737,0,0,34022,26183,13277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10876
173,2017,1203,Washington University in St. Louis,MO,0,367095,0,34275,955913,207,0,24155,66324,13635,17500,0,0,1024874,0,8474593,0,8274995,24351228,0,0,900000,40729706,862300,0,0,29253427,0,0,83592822,83592822,0,66118903,66118903,726622
174,2017,1204,Montana Tech of The University of Montana,MT,0,6600,350,24000,0,1600,0,10576,900,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,250000,0,0,0,11851
175,2017,1205,Montana State University-Bozeman,MT,146000,35000,2000,49000,500,500,7000,6500,59000,0,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102179
176,2017,1206,The University of Montana,MT,49218,90659,1530,0,60785,1324,7009,12812,24945,1168,3296,373,12563,0,0,2250000,0,0,500000,0,0,0,0,0,0,0,0,0,0,2750000,2750000,0,0,0,69994
177,2017,1207,Creighton University,NE,0,51177,148,0,32164,273,0,0,11727,3231,2273,5478,0,58880,0,1072343,0,0,3789373,0,0,0,1608514,0,0,0,172727,0,0,6470230,6470230,0,0,0,21843
178,2017,1208,University of Nebraska-Omaha,NE,0,20854,2302,6061,1855,577,49,1695,3282,11528,1788,0,11456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9093
179,2017,1209,University of Nebraska-Lincoln,NE,697190,120997,939,155398,40476,939,40683,28869,117388,20044,1680,0,10950,0,37241400,0,0,1083500,0,0,0,0,2353500,0,0,0,0,0,583500,40094900,40678400,0,0,0,264485
180,2017,1210,"University of Nevada, Reno",NV,33647,116673,11923,93397,6176,0,20066,24893,83681,10453,4613,0,3091,56791,0,1280585,0,3466055,0,0,0,0,716907,0,0,0,0,0,0,5463547,5463547,0,0,0,90673
181,2017,1211,"University of Nevada, Las Vegas",NV,0,36459,14675,62059,24149,112,0,15932,38181,15531,9894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4041300,4041300,49405
182,2017,1212,Dartmouth College,NH,0,257283,25585,59011,149225,21796,11819,23068,81533,37634,58143,9354,0,338154,0,9450000,1000500,1685400,2500000,0,0,0,2798200,2700000,0,0,10950000,0,0,20134100,20134100,0,0,0,224497
183,2017,1213,University of New Hampshire,NH,86403,18353,24133,36913,1552,187,7394,59336,4544,1158,4280,0,366,0,0,0,0,0,0,0,0,2870000,0,0,0,0,0,0,0,2870000,2870000,0,0,0,136006
184,2017,1215,New Jersey Institute of Technology,NJ,0,11920,5239,74920,0,119,0,0,23986,0,0,0,0,0,0,558484,0,3416170,0,0,0,0,284648,0,0,0,0,0,0,4259302,4259302,5736030,0,5736030,95235
185,2017,1216,Princeton University,NJ,0,128525,19769,207061,0,25004,0,30100,207592,26499,73390,0,0,0,0,8643073,382000,22216819,0,11150000,0,514041,1310000,0,440000,0,0,0,0,44655933,44655933,0,0,0,289975
186,2017,1218,Stevens Institute of Technology,NJ,500,2000,7000,50600,0,6000,0,8000,4000,0,1000,0,20000,0,0,289000,968000,270000,0,0,0,3600000,446000,0,0,0,0,0,0,5573000,5573000,0,1433270,1433270,34413
187,2017,1220,New Mexico Institute of Mining and Technology,NM,0,4266,4311,54832,0,245,0,17343,28184,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7125852,0,7125852,19238
188,2017,1221,"University of New Mexico, All Campuses",NM,0,120945,10217,111439,163701,1658,5146,12436,51370,12041,25177,0,3942,217816,0,1371500,0,25000000,0,0,0,0,0,0,0,0,0,880000,19021500,6470000,26371500,0,0,0,227591
190,2017,1224,City University of New York The City College,NY,30787,181121,22576,203314,64411,18098,10000,51521,189760,26702,56403,0,0,24300,0,13000000,0,4000000,0,0,0,9000000,18000000,0,0,0,0,0,44000000,0,44000000,0,0,0,61354
191,2017,1225,City University of New York Hunter College,NY,0,61807,7406,0,74745,9434,0,9937,54041,30905,55815,0,12040,0,0,0,0,0,0,0,0,0,0,550000,0,0,0,0,0,550000,550000,3926000,0,3926000,33508
192,2017,1226,City University of New York Queens College,NY,800,20634,2984,0,9600,5192,3600,3600,30413,30024,16900,0,0,0,0,0,0,0,0,0,0,0,336493,0,0,0,0,0,336493,0,336493,0,0,0,18538
