,YEAR,INST_ID,INST_NAME,INST_STATE,EXP_TOT,NASF_AG,NASF_BIO,NASF_COS,NASF_ENG,NASF_HLTH,NASF_MATH,NASF_NR,NASF_GEO,NASF_PHY,NASF_PSY,NASF_SOC,NASF_CLIN_TRIAL,NASF_OTH,NASF_MED,RR_AG,RR_BIO,RR_COS,RR_ENG,RR_HLTH,RR_MATH,RR_NR,RR_GEO,RR_PHY,RR_PSY,RR_SOC,RR_OTH,RR_MED,RR_FED,RR_STA,RR_INST,RR_TFUND,NC_FED,NC_STA,NC_INST,NC_TFUND
310,2019,1376,University of Wisconsin-Madison,WI,1113968,314889,850652,23453,433792,706687,7711,45290,128994,311857,150408,96066,19500,41004,877075,0,2700000,0,0,1614100,0,0,0,0,0,0,0,1614100,0,0,4314100,4314100,0,14389115,33233976,47623091
311,2019,1377,University of Wisconsin-Milwaukee,WI,53585,0,52342,22036,94785,35000,2903,0,104925,71648,23359,22958,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,2019,1379,University of Wisconsin-La Crosse,WI,3178,1209,5353,413,0,2840,0,3242,1187,10441,1533,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7224179,0,7224179
313,2019,1380,University of Wisconsin-Stevens Point,WI,3052,2735,20717,0,0,0,154,3353,1574,20375,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,2019,1381,University of Wyoming,WY,112857,180061,99662,3469,163087,67630,0,1687,58082,45685,6840,17143,0,0,0,1200000,0,1105000,900000,980000,0,2809996,410000,0,0,0,0,0,0,7404996,0,7404996,0,0,0,0
315,2019,1382,University of Guam,GU,11053,14000,12530,3100,0,0,3800,11980,2000,0,1500,0,0,0,0,0,12000000,0,0,0,0,0,0,0,0,0,0,0,12000000,0,0,12000000,0,0,0,0
316,2019,1383,University of Puerto Rico-Mayaguez Campus,PR,23764,61287,33626,1310,70257,0,1815,0,33457,54262,551,1058,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,250000,250000,0,0,0,0
317,2019,1384,University of Puerto Rico-Medical Sciences Campus,PR,41216,0,345093,0,0,54783,0,0,0,0,200,0,24746,0,78023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,2019,1385,University of Central Florida,FL,176094,4654,273174,22200,210098,40780,0,57775,8450,66040,18503,6356,24102,9435,108067,0,0,0,277396,0,0,370012,0,0,0,0,0,0,0,0,647408,647408,0,0,0,0
319,2019,1386,University of West Florida,FL,15710,0,8346,1167,5234,3219,0,13756,0,7137,2919,8097,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,2019,1387,"Teachers College, Columbia University",NY,23261,0,10000,0,0,10000,10000,0,0,0,25000,15000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,2019,1389,University of Colorado at Denver and Anschutz Medical Campus,CO,517749,0,180073,0,18075,702643,1130,0,0,2209,1006,3579,14303,0,708902,0,458971,0,0,5790187,0,0,0,0,0,0,0,2401541,0,0,6249158,6249158,0,24754993,86094117,110849110
323,2019,1390,University of Colorado at Colorado Springs,CO,4730,0,25194,5475,22652,17120,3058,0,4764,24190,10928,14026,0,3430,0,0,0,0,0,478425,0,0,0,992781,0,0,0,0,0,0,1471206,1471206,0,0,3078568,3078568
324,2019,1393,Oregon Health and Science University,OR,372148,0,233635,12592,27381,466448,849,1960,0,0,7917,1926,8050,0,348375,0,9136778,0,2336259,7916529,0,0,0,0,2870000,0,0,14358029,0,0,22259566,22259566,0,0,10960939,10960939
325,2019,1394,Baylor College of Medicine,TX,623396,0,820815,0,0,101955,0,0,0,0,0,0,87954,0,922770,0,6252255,0,0,0,0,0,0,0,0,0,0,6252255,0,0,6252255,6252255,0,0,0,0
326,2019,1395,University of Texas Medical Branch,TX,181831,0,327259,0,0,110978,0,0,0,0,0,0,15711,0,424747,0,11389318,0,0,0,0,0,0,0,0,0,0,11389318,0,1724318,9665000,11389318,0,0,0,0
327,2019,1398,University of Nebraska Medical Center,NE,177245,0,194173,0,7047,354727,0,0,0,0,0,0,15788,0,555947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,2019,1399,City University of New York Herbert H. Lehman College,NY,4657,0,6856,275,0,169,298,0,216,5496,218,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,2019,1400,Icahn School of Medicine at Mount Sinai,NY,640141,0,647442,25000,0,0,0,0,0,0,0,0,82000,0,672442,0,31000000,0,0,0,0,0,0,0,0,0,0,31000000,0,0,31000000,31000000,0,0,0,0
330,2019,1401,University of Puerto Rico-Rio Piedras Campus,PR,13889,0,39858,4656,1397,2677,3031,8193,1668,55773,14562,2983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,2019,1404,California State University-Bakersfield,CA,4633,0,3492,721,0,1039,0,0,3995,2232,1966,1034,0,0,0,0,0,0,0,0,0,0,0,643085,0,0,0,0,0,0,643085,643085,0,0,0,0
332,2019,1406,Medical College of Wisconsin,WI,229436,0,178455,0,13547,340551,0,0,0,0,0,0,4263,120918,375364,0,21100000,0,0,0,0,0,0,0,0,0,0,21100000,0,0,21100000,21100000,0,0,0,0
333,2019,1408,"University of Connecticut, All Campuses",CT,256826,99169,275654,6824,108362,271941,2285,7512,32894,88969,48383,2551,20368,0,327770,0,51976000,0,324000,0,0,0,2689000,18773000,0,0,0,0,0,0,73762000,73762000,0,0,3337600,3337600
334,2019,1409,Georgia Institute of Technology,GA,859009,0,111693,82993,2392191,25707,303,0,19522,116258,25306,5516,0,50134,0,0,2831842,1121796,76899165,0,0,0,484924,2836531,0,0,7967276,0,0,11062286,81079248,92141534,0,0,0,0
335,2019,1410,Mercer University,GA,34098,0,0,533,99122,84126,2241,0,0,13365,2557,818,934,0,8673,0,0,0,0,49201193,0,0,0,0,0,0,0,1329020,0,0,49201193,49201193,0,0,0,0
336,2019,1413,University of Kentucky,KY,382973,910063,641543,9274,365123,605166,4536,18673,101569,70493,23128,30723,42000,0,405263,897248,879200,0,0,0,0,0,0,0,0,0,0,0,0,0,1776448,1776448,0,0,0,0
337,2019,1415,University of Mississippi and University of Mississippi Medical Center,MS,117390,0,334268,207,20443,72284,0,0,1906,55252,1295,3908,15015,0,254938,0,452000,0,0,0,0,0,0,0,0,0,0,0,0,0,452000,452000,0,0,0,0
338,2019,1416,Saint Louis University,MO,55913,0,179449,936,12156,264820,936,0,12110,18231,19353,4270,2379,0,375788,0,39383451,0,0,481232,0,0,1653811,0,0,0,0,481232,0,0,41518494,41518494,0,0,8800000,8800000
339,2019,1418,"New Mexico State University, All Campuses",NM,92231,328381,28745,23856,112020,4046,5981,17733,1018,31254,1821,5615,0,2061,0,286991,386778,0,368000,0,0,0,0,0,0,0,0,0,0,1041769,0,1041769,0,0,0,0
340,2019,1419,Alfred University,NY,3628,0,0,0,27989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,2019,1420,Cornell University and Weill Cornell Medical College,NY,1033740,533589,812959,13411,163347,41890,791,36916,3514,294108,12453,13319,25389,67288,523053,89533000,41348692,831000,35315000,2046000,395000,1420000,1115000,7482000,0,8904000,0,16666692,400000,135840000,52149692,188389692,0,0,0,0
342,2019,1422,"Syracuse University, All Campuses",NY,78642,102,41723,4097,66294,4457,577,0,15835,51937,14023,8354,0,8368,0,0,0,0,1651000,0,0,0,410000,1338000,0,0,0,0,0,0,3399000,3399000,0,0,0,0
343,2019,1423,University of North Dakota,ND,100061,0,62205,0,147740,13000,0,0,10475,25435,6396,3108,0,0,36233,0,380041,0,0,0,0,0,0,0,0,0,0,380041,0,0,380041,380041,0,0,0,0
344,2019,1424,Bowling Green State University,OH,9570,1048,23665,15914,32542,9704,9611,1100,14280,36434,18279,12875,0,0,0,597943,3359024,0,0,2733455,0,0,419878,1469573,0,5235818,0,0,0,1836965,11978726,13815691,0,0,5678500,5678500
345,2019,1425,"Kent State University, All Campuses",OH,26703,0,52778,9269,5320,12138,1859,0,8578,87723,27484,18585,0,0,0,0,255300,0,0,0,0,0,0,422500,0,0,0,0,0,99300,578500,677800,0,5400000,10764000,16164000
346,2019,1426,"Miami University, All Campuses",OH,17120,0,59370,2736,13402,4705,412,0,15512,58247,24060,11908,3829,14701,0,0,62711320,0,0,493000,1140000,0,0,0,0,0,0,0,0,44639535,19704785,64344320,0,0,0,0
347,2019,1427,"Ohio State University, All Campuses",OH,818428,794723,553783,1317,457667,779381,3536,67158,47052,126071,178771,5190,58360,0,878787,4423998,3817407,0,11706922,124371560,0,0,0,29829509,8947404,2607355,0,70918139,0,0,185704155,185704155,0,0,16975000,16975000
348,2019,1428,"Ohio University, All Campuses",OH,49518,0,29963,5592,57245,40251,206,0,785,22959,7196,12466,6375,0,10056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4705255,10978928,15684183
349,2019,1429,"University of Cincinnati, All Campuses",OH,464289,0,276065,1026,172135,219606,5495,0,19010,80928,15843,16907,8187,0,420588,0,11079499,0,7688700,816500,0,0,0,9784204,300000,0,0,8062707,0,19587236,10081667,29668903,0,0,0,0
350,2019,1431,"University of Oklahoma, Norman and Health Science Center",OK,262863,30051,201026,7352,182924,33549,7188,9161,309068,132041,15916,40420,0,0,156874,3000000,0,15000000,0,9500000,0,0,0,0,0,0,0,9500000,0,0,27500000,27500000,0,0,74500000,74500000
351,2019,1433,"University of Pittsburgh, Pittsburgh",PA,995762,2500,665531,21622,130753,595276,15109,0,11287,165715,44877,30813,62209,0,995000,0,14174180,0,3980534,81240087,0,0,0,8975617,0,0,0,16624823,0,5000000,103370418,108370418,0,0,0,0
352,2019,1435,William & Mary,VA,54508,0,29028,2956,0,3136,0,8048,168052,45220,9405,24729,0,31048,0,0,0,0,0,0,0,0,1368802,0,0,0,0,0,0,0,1368802,1368802,0,0,0,0
353,2019,1436,University of the Virgin Islands,VI,11853,9933,354,150,100,0,121,15,527,6123,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,2019,1437,Desert Research Institute,NV,27875,5684,20458,12225,2500,3506,0,1114,86709,0,0,3419,0,0,0,0,0,0,0,0,0,0,520000,0,0,0,0,0,0,0,520000,520000,0,0,0,0
355,2019,1439,"Wright State University, All Campuses",OH,67615,0,23656,6526,28445,42508,0,0,4935,14867,9572,2411,0,0,43237,0,330000,0,0,0,0,0,0,0,0,0,0,0,0,330000,0,330000,0,0,0,0
356,2019,1440,"North Dakota State University, All Campuses",ND,140507,1362274,66714,4076,80738,16360,0,12959,6073,61472,11058,4825,0,28719,0,0,383021,0,0,0,0,0,0,0,0,0,0,0,0,383021,0,383021,0,0,0,0
357,2019,1441,University of Illinois at Springfield,IL,2104,0,5000,900,500,165,0,2048,500,1455,750,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,2019,1442,State University of New York at Buffalo,NY,393241,0,191393,17130,141664,234029,2017,0,15919,82265,29469,20162,17600,0,239127,0,7956290,0,1491434,1143403,0,0,0,0,0,0,0,0,0,9099693,1491434,10591127,0,0,0,0
359,2019,1443,"State University of New York, Stony Brook University",NY,240949,0,261126,53180,136224,205764,28166,5788,92907,181018,37094,22318,5457,13385,264534,0,1177000,1800000,12800000,4419000,0,0,10156500,1130000,4000000,0,0,7276000,0,31982500,3500000,35482500,0,0,0,0
360,2019,1444,Florida International University,FL,165748,0,107846,19117,99654,25411,207,18989,18572,53133,136553,1105,11875,122,20235,0,1200694,0,0,0,0,0,281098,791705,0,0,0,916462,0,0,2273497,2273497,0,0,0,0
361,2019,1445,University of Texas at Dallas,TX,100950,0,136023,23431,305799,17576,396,0,28047,89731,12289,3700,0,25530,0,0,0,0,0,1855748,0,0,0,4622134,0,0,0,0,0,0,6477882,6477882,0,0,13261017,13261017
362,2019,1446,University of Massachusetts Medical School,MA,274211,0,387889,0,0,229894,0,0,0,0,0,0,4880,0,604490,0,8785000,0,0,3765000,0,0,0,0,0,0,0,12550000,0,2500000,10050000,12550000,0,0,0,0
363,2019,1447,University of Southern Maine,ME,6696,1625,650,4378,983,0,0,1546,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,2019,1448,"University of North Texas, Health Science Center",TX,49503,0,172905,0,0,110068,0,0,0,0,0,0,360,0,48166,0,4150210,0,0,2650000,0,0,0,0,0,0,0,0,0,1680210,5120000,6800210,0,0,0,0
365,2019,1449,Rush University,IL,89101,0,37685,0,0,124235,0,0,0,0,2602,0,10255,37263,161660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,2019,1450,State University of New York College of Optometry,NY,3120,0,40000,0,0,15000,0,0,0,0,0,0,2000,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,750000,250000,1000000,0,750000,250000,1000000
367,2019,1451,University of Texas at San Antonio,TX,66192,7692,24488,7471,80165,0,1199,7926,9849,45573,9288,24697,0,0,0,0,648000,0,660570,0,0,0,0,443000,0,0,0,0,0,0,1751570,1751570,0,0,0,0
368,2019,1452,Eastern Virginia Medical School,VA,30010,0,117925,0,0,6649,0,0,0,0,0,0,0,0,124574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,2019,1455,Texas A&M University Corpus Christi,TX,28077,0,58989,3573,21324,1390,2662,30009,2044,9460,334,1163,0,0,0,0,0,0,333834,0,0,0,0,0,1307777,0,0,0,0,1641611,0,1641611,0,0,0,0
370,2019,1456,University of Texas Health Science Center at Houston,TX,258411,0,284852,0,0,162216,0,0,0,0,11471,0,5442,0,377226,0,0,0,0,87526825,0,0,0,0,0,0,0,35485623,0,87526825,0,87526825,0,0,0,0
371,2019,1458,"Brigham Young University, Provo",UT,34276,13900,48800,5000,84500,16600,800,49000,11800,78600,9000,13600,0,10800,0,0,0,0,0,266177,0,0,0,0,0,1414919,0,0,0,0,1681096,1681096,0,0,3675446,3675446
372,2019,1459,University of Akron,OH,31789,0,51181,1153,235424,1107,631,0,9307,28858,4653,2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,2019,1461,University of Maryland Center for Environmental Science,MD,53398,19548,75749,0,0,0,7331,0,146924,0,0,7331,0,0,0,0,738533,0,0,0,0,0,810257,0,0,0,0,0,0,1548790,0,1548790,0,0,0,0
374,2019,1462,"University of Kansas, All Campuses",KS,269494,0,402262,11185,107022,325910,9414,22464,54068,100968,19076,25593,35520,0,374858,0,1886000,0,1117000,0,865000,0,0,0,450000,0,0,0,0,3898000,420000,4318000,0,0,0,0
375,2019,1463,City University of New York College of Staten Island,NY,2822,2396,19059,5793,2881,3660,0,931,0,14513,5460,0,0,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,2019,1464,Northeast Ohio Medical University,OH,18218,0,180000,0,0,19427,0,0,0,0,0,0,0,0,104250,0,1861342,0,0,250000,0,0,0,0,0,0,0,1097898,0,1205851,905491,2111342,0,0,0,0
377,2019,1466,University of Alaska Fairbanks,AK,138989,124084,145904,45884,139508,22795,9276,75915,155466,20974,5740,37059,4864,18365,0,0,1503100,0,564085,0,0,0,1660300,0,0,950000,1810000,0,395250,3356845,2735390,6487485,0,0,0,0
378,2019,1467,University of Alaska Anchorage,AK,19254,0,25532,5419,30620,2048,135,3292,3637,5895,3058,10462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,2019,1468,University of the District of Columbia,DC,2960,5000,15000,6000,26000,5000,950,500,0,900,1258,3000,0,4900,0,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,2000000,0,2000000,0,0,0,0
380,2019,1469,Western University of Health Sciences,CA,4063,0,22917,200,0,15585,0,0,0,0,0,0,0,0,38702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,2019,1470,Universidad Central Del Caribe,PR,4111,0,27300,0,0,1487,0,0,0,0,256,0,0,0,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,2019,1471,Ponce School of Medicine and Health Sciences,PR,7857,0,28500,0,0,2785,0,0,0,0,4857,0,5854,0,21500,0,1329772,0,0,2152478,0,0,0,0,0,0,0,483412,3482250,0,0,3482250,0,0,0,0
383,2019,1472,Morehouse School of Medicine,GA,33215,0,73966,0,0,21436,0,0,0,0,1800,2800,5494,0,97202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,2019,2011,Colgate University,NY,3142,0,35059,5163,0,0,8480,3981,26409,26241,15288,13434,0,0,0,0,0,0,0,0,0,0,0,1900000,0,0,0,0,0,0,1900000,1900000,0,0,0,0
385,2019,2016,Coastal Carolina University,SC,1629,0,7167,0,2372,1212,670,337,19071,6680,1742,894,0,0,0,0,0,0,0,2250630,0,0,0,0,0,0,0,0,0,0,2250630,2250630,0,0,0,0
386,2019,2018,University of North Florida,FL,5666,0,48701,9787,45349,23649,7142,0,0,33083,4844,3127,0,0,0,0,0,0,2764933,0,0,0,0,4075067,0,0,0,0,0,6390000,450000,6840000,0,0,0,0
387,2019,2019,University of Hawaii at Hilo,HI,7048,50000,9000,2000,800,21000,0,3000,2500,1600,2000,2000,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,2019,2021,California State University-Monterey Bay,CA,5702,2188,3335,2000,0,300,200,1800,3150,700,600,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733932,0,733932
389,2019,3002,University of Detroit Mercy,MI,4577,0,4907,0,5935,1872,0,0,0,7016,1030,0,200,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,250000,250000,0,0,0,0
390,2019,3003,University of Nebraska at Kearney,NE,2091,3358,6946,3531,455,20268,1010,437,484,11109,4286,2673,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000,30000000
391,2019,3006,"State University of New York College, Plattsburgh",NY,1604,0,0,0,0,1488,0,1437,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,2019,3007,College of Wooster,OH,1338,994,10829,0,0,0,0,1242,0,3152,8095,997,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,2019,3008,University of Central Oklahoma,OK,1228,2971,12496,3316,5429,1068,1804,260,0,4176,837,0,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,2019,3009,Oregon Institute of Technology,OR,3145,1,2,6,15,8,5,4,1,3,2,4,2,0,0,0,0,0,11700000,0,0,0,0,0,0,0,0,0,0,5850000,5850000,11700000,0,0,0,0
395,2019,3010,Pacific University,OR,4156,0,8790,3919,0,21593,3015,1946,0,14207,6859,165,2100,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,2019,3012,Providence College,RI,1186,0,14375,0,2999,0,0,0,0,11102,7985,0,0,0,0,0,875510,0,0,0,0,0,0,0,3075557,0,0,0,0,0,3951067,3951067,0,0,0,0
397,2019,3014,Seattle University,WA,1368,0,2401,0,303,0,108,53,0,3045,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,2019,3015,University of South Florida St. Petersburg,FL,2746,0,3479,0,0,0,0,2057,1250,1200,1683,1032,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,2019,3017,"Universidad Ana G. Méndez, Recinto de Gurabo",PR,1388,0,1220,0,18373,1726,0,0,0,1220,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,2019,3018,MGH Institute of Health Professions,MA,2957,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,2019,3020,Maine Maritime Academy,ME,1093,0,0,0,3600,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,2019,3025,"California State University, Channel Islands",CA,1170,1037,3671,175,0,300,0,4909,0,6722,260,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,2019,3026,Roseman University of Health Sciences,NV,3973,0,22956,0,0,28586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,2019,3027,Toyota Technological Institute at Chicago,IL,3251,0,245,3822,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,2019,3030,Marshall B. Ketchum University,CA,1451,0,1200,0,0,3500,110,0,0,600,0,0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,2019,3031,"Texas Tech University Health Sciences Center, El Paso",TX,12145,0,61726,0,0,17328,0,0,0,0,0,0,17328,0,79054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,5000000,30000000
407,2019,3032,State University of New York Polytechnic Institute,NY,257316,0,201554,0,451253,0,0,1384,0,0,0,0,0,0,0,0,0,0,25056134,0,0,0,0,0,0,0,0,0,0,13870286,11185848,25056134,0,0,0,0
408,2019,5001,San Francisco State University,CA,27841,0,43756,1858,7661,0,746,0,41275,24974,8891,4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,2019,5003,University of San Francisco,CA,1169,2000,7000,2000,0,7000,0,0,750,2500,8000,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,5000000,5000000,0,0,0,0
411,2019,5005,Morehead State University,KY,2223,0,7000,0,8858,1700,0,0,0,1963,4128,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,2019,5007,Southeastern Louisiana University,LA,1304,0,39798,0,10903,11998,0,0,0,17546,4388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,2019,5008,Rowan University,NJ,15818,0,14710,747,19322,128807,280,0,2651,10114,1021,3053,473,3295,94107,0,0,0,2646000,5972763,0,0,310000,0,0,0,0,5927763,0,0,8928763,8928763,0,0,0,0
414,2019,5011,Western Carolina University,NC,1430,0,6882,814,19920,5549,0,3031,6927,14323,452,3040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13640768,6490739,20131507
415,2019,5012,Franklin & Marshall College,PA,2911,0,45000,4200,0,0,5000,2000,18500,44000,15000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,2019,5013,Salus University,PA,1286,0,8988,0,0,2775,0,0,0,0,0,0,2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,2019,5015,Middle Tennessee State University,TN,3735,2330,23996,114,2124,756,0,0,1218,13069,1346,1822,0,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,2019,5016,Sul Ross State University,TX,2934,5750,9810,0,0,0,0,1260,0,1996,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,2019,5017,Trinity University,TX,2637,7151,15220,1205,4899,0,250,400,2500,10700,3569,4100,845,0,0,471200,0,0,0,0,0,0,487000,531000,0,0,0,0,0,0,1489200,1489200,0,0,0,0
420,2019,5019,University of Wisconsin-Green Bay,WI,1353,4856,10340,1065,512,0,0,1832,1377,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,2019,5023,"New York Institute of Technology, All Campuses",NY,3663,0,6200,1808,9116,20168,0,0,0,5027,0,0,0,0,14810,0,0,0,1147177,0,0,0,0,853947,0,0,0,336736,0,150000,1851124,2001124,0,0,0,0
422,2019,5025,University of Wisconsin-Oshkosh,WI,1544,1367,56305,17073,4762,16792,2806,3918,11955,40426,5299,4884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,2019,5026,Texas Tech University Health Sciences Center,TX,36784,0,64855,0,0,190960,0,0,0,0,0,0,2807,0,128441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,2019,5027,Florida Gulf Coast University,FL,1742,73224,64890,801,7864,1266,0,0,2344,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,2019,6028,California State University Sacramento,CA,18017,0,5037,8681,50181,11500,400,500,1275,6015,1200,500,0,3674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6992094,1538260,8530354
426,2019,6031,University of California Merced,CA,35753,0,41795,8363,51929,9955,11204,5360,879,68720,22996,40826,0,5280,0,0,2870375,808280,1616560,0,0,0,2870375,808280,0,0,0,0,0,0,8973870,8973870,0,0,73220771,73220771
427,2019,6036,Colby College,ME,1948,0,25476,2208,0,0,1237,2552,5773,21144,5607,2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,2019,6037,University of New England,ME,6668,3520,19046,0,0,10051,0,3236,6064,2068,0,546,0,2248,3046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,2019,6039,Towson University,MD,3033,0,21695,5747,0,4516,1650,3934,1549,9172,12327,6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,2019,6041,University of Baltimore,MD,3794,0,1510,2302,0,0,0,0,0,0,2323,28414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,2019,6042,University of Maryland Eastern Shore,MD,4941,62100,11540,0,24647,6269,700,600,6390,1990,0,0,0,0,0,0,0,0,0,2500000,0,0,0,0,0,0,0,0,0,2500000,0,2500000,0,10000000,0,10000000
432,2019,6044,Kettering University,MI,2060,0,4707,2800,32047,0,0,0,0,18529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,2019,6045,Lawrence Tech University,MI,1068,5000,34100,8300,81267,3500,5000,5000,6000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,2019,6048,Montclair State University,NJ,4965,4237,20310,9251,1231,13078,6248,2610,15834,15789,15803,2635,0,2297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,2019,6050,Albany College of Pharmacy and Health Sciences,NY,2730,0,16569,655,1166,210,0,0,0,4227,0,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,2019,6051,Appalachian State University,NC,3387,0,590,270,0,2998,0,0,2173,7174,400,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,2019,6052,Central State University,OH,3615,8800,6352,4500,28955,0,240,0,3571,380,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
