,YEAR,INST_ID,INST_NAME,INST_STATE,EXP_TOT,NASF_AG,NASF_BIO,NASF_COS,NASF_ENG,NASF_HLTH,NASF_MATH,NASF_GEO,NASF_PHY,NASF_PSY,NASF_SOC,NASF_OTH,NASF_MED,RR_AG,RR_BIO,RR_COS,RR_ENG,RR_HLTH,RR_MATH,RR_GEO,RR_PHY,RR_PSY,RR_SOC,RR_OTH,RR_MED,RR_FED,RR_STA,RR_INST,RR_TFUND,NC_FED,NC_STA,NC_INST,NC_TFUND
272,2007,1319,Tennessee Technological University,TN,9575,3776,12220,6301,64254,0,2520,2210,18889,483,120,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,2007,1320,University of Tennessee at Chattanooga,TN,7590,0,7437,3244,3228,3800,1236,0,1300,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,2007,1321,University of Tennessee at Martin,TN,1098,800,14250,0,0,0,1200,1480,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,2007,1322,Vanderbilt University,TN,376893,0,292350,17083,37945,319094,1662,3772,55614,35778,0,41736,559960,0,1834718,0,1156601,3700000,0,0,784718,0,0,0,4750000,0,0,7476037,7476037,0,0,54710000,54710000
276,2007,1323,Baylor University,TX,6133,0,32820,1288,13680,4500,11320,8930,80165,16637,19800,0,0,0,0,0,0,0,0,494900,483234,0,0,0,0,0,0,978134,978134,0,0,0,0
277,2007,1324,Lamar University,TX,3277,2288,16773,9859,44187,11566,1705,8844,24847,3616,0,0,0,0,0,0,1055045,0,0,734500,0,0,0,0,0,1055045,734500,0,1789545,0,0,0,0
278,2007,1326,University of Texas-Pan American,TX,5006,1200,28570,1763,11854,8339,596,695,3432,3288,900,0,0,0,0,0,250000,0,0,0,250000,0,0,0,0,0,0,500000,500000,0,0,0,0
279,2007,1327,Rice University,TX,66564,0,45925,8298,66639,0,4175,6232,63984,3937,706,0,0,0,1676000,0,2982000,0,0,1729000,1109000,0,0,0,0,0,0,7496000,7496000,0,0,46400000,46400000
280,2007,1328,Sam Houston State University,TX,1958,167,3270,0,0,0,0,0,12246,376,2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,2007,1329,Southern Methodist University,TX,12475,0,24770,4191,27848,0,3663,21468,23811,12628,15094,0,0,0,0,0,0,0,0,0,6000000,0,0,0,0,0,0,6000000,6000000,0,0,7200000,7200000
282,2007,1330,Texas State University-San Marcos,TX,7034,416,17414,2001,20817,742,1350,26758,22303,100,20458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397546,1397546
283,2007,1331,Stephen F. Austin State University,TX,8171,126000,11100,0,0,0,0,8200,1000,6000,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,2007,1333,Tarleton State University,TX,8069,1500,3649,0,2054,2718,189,2273,10771,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,2007,1335,Texas Christian University,TX,4090,2400,9600,1500,10000,8500,2000,9200,18600,13000,1200,0,0,0,2500000,0,0,0,0,0,500000,0,0,0,0,0,0,3000000,3000000,0,0,0,0
286,2007,1337,Texas A&M University-Kingsville,TX,13343,43903,18842,1580,16324,600,4025,2372,2300,1800,525,0,0,0,1997000,0,271000,0,0,0,0,0,0,0,0,0,2268000,0,2268000,0,0,826301,826301
287,2007,1338,Texas Southern University,TX,4299,0,8106,5648,0,27765,2176,0,10525,2170,13600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,2007,1339,Texas Tech University,TX,58591,103066,44628,4635,260609,0,2678,2104,79037,3994,641,0,0,0,0,0,0,0,0,0,610000,0,0,0,0,0,610000,0,610000,0,10000000,0,10000000
289,2007,1340,Texas Woman's University,TX,1975,0,26638,151,0,7969,73,0,7293,706,274,13467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,2007,1341,University of Houston,TX,75662,8690,73733,5424,192231,77948,24507,30812,175892,20707,8199,22128,0,0,3776830,0,1639707,0,0,0,2823821,0,0,0,0,0,1871749,6368609,8240358,0,0,0,0
291,2007,1342,University of Texas at Arlington,TX,29267,0,62371,32948,334852,55929,44671,32791,176583,62391,30601,0,0,0,0,0,0,0,0,0,405687,0,0,0,0,0,405687,0,405687,0,0,0,0
292,2007,1343,University of Texas M. D. Anderson Cancer Center,TX,457696,0,0,0,0,976733,0,0,0,0,0,0,0,0,0,0,0,444323211,0,0,0,0,0,0,0,0,0,444323211,444323211,4000000,30000000,102630000,136630000
293,2007,1344,University of Texas at Austin,TX,431398,1296,198679,274498,977080,126615,130070,270687,580767,60556,202413,40257,0,0,1418800,0,950754,1894023,0,0,1391554,0,0,0,0,0,0,5655131,5655131,0,0,0,0
294,2007,1345,University of Texas Health Science Center at San Antonio,TX,150040,0,194680,0,0,245798,0,0,0,0,0,0,186787,0,0,0,0,5548018,0,0,0,0,0,0,5548018,0,5548018,0,5548018,0,0,0,0
295,2007,1346,University of Texas Southwestern Medical Center at Dallas,TX,333237,0,505662,0,0,511516,0,0,0,1053,0,0,1016832,0,21244256,0,0,8131106,0,0,0,0,0,0,21244256,0,0,29375362,29375362,0,0,21960000,21960000
296,2007,1347,University of Texas at El Paso,TX,32161,2796,50036,6395,43745,11072,2585,17259,27541,10157,3723,0,0,0,0,0,2588500,250000,0,0,274900,250000,0,0,0,0,1085750,2277650,3363400,2172703,14743340,8846004,25762047
297,2007,1348,West Texas A&M University,TX,4523,173120,8600,2000,5247,2809,2665,1759,8438,3803,0,2380,0,3090875,0,0,375000,0,0,0,0,0,0,0,0,3090875,0,375000,3465875,0,0,0,0
298,2007,1350,University of Utah,UT,248168,0,486374,67012,195995,387084,2202,77863,149425,21402,14632,2128,605058,0,2328106,0,882500,831221,0,855500,2400000,0,0,0,0,1700000,1520000,4077327,7297327,3783855,0,16074393,19858248
299,2007,1351,Utah State University,UT,138670,406925,83095,4674,226883,458,476,14105,38779,14468,6984,0,0,1553981,0,0,758268,0,0,0,385000,294530,0,0,0,200000,1578425,1213354,2991779,0,15943500,6642340,22585840
300,2007,1353,University of Vermont,VT,121841,51948,104122,159,9017,133411,978,2638,13043,5591,1538,3000,159915,0,0,0,275000,1232068,0,0,0,0,0,527290,1232068,150000,167500,1716858,2034358,0,0,520000,520000
301,2007,1354,Hampton University,VA,28705,0,1000,2073,0,0,503,3111,9182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,2007,1356,James Madison University,VA,4799,0,20854,2940,0,5242,484,2267,519,3165,5348,8818,0,0,1200000,0,0,0,0,0,0,13000000,0,0,0,0,14200000,0,14200000,0,425000,0,425000
303,2007,1357,Old Dominion University,VA,49966,0,19573,10814,91646,1464,3192,52364,27367,9255,1992,5570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21569730,3000000,24569730
304,2007,1358,Virginia Commonwealth University,VA,149256,0,202431,1061,15933,234545,0,0,23339,9011,0,0,299354,0,6450807,0,0,10937698,0,0,0,0,0,0,11181232,0,6158712,11229793,17388505,0,36318286,47022840,83341126
305,2007,1360,University of Virginia,VA,238754,0,232798,13078,139809,410602,0,79171,151556,51153,13829,0,526709,0,9615098,250000,500000,0,0,0,0,250000,0,0,4525000,1906652,3433446,5275000,10615098,0,14164500,60385500,74550000
306,2007,1361,George Mason University,VA,50381,0,51827,24248,5149,1448,0,8743,12889,16161,4949,0,0,0,300000,300000,0,0,0,0,0,0,0,0,0,0,600000,0,600000,0,8800000,28000000,36800000
307,2007,1362,Virginia Polytechnic Institute and State University,VA,321722,204034,214295,12411,397803,53325,10218,28121,83497,11781,1681,53438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870000,55240000,30750000,86860000
308,2007,1363,Virginia State University,VA,8189,34140,600,912,567,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,2007,1364,Norfolk State University,VA,5144,0,6701,1232,32354,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,2007,1366,Central Washington University,WA,2183,0,5107,977,0,0,0,2998,5034,20598,2673,0,0,0,0,0,0,0,0,4000000,0,0,4000000,0,0,0,8000000,0,8000000,0,0,0,0
311,2007,1367,Eastern Washington University,WA,1999,800,23600,2000,2000,4900,1000,1200,4400,4200,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,2007,1368,University of Washington,WA,778148,53651,280178,2839,282967,725503,2477,226030,156688,34648,17438,9450,760145,466469,11859708,0,8503195,20637773,1602889,0,4986772,0,264951,0,33262287,7289440,23976762,17055555,48321757,0,0,104491950,104491950
313,2007,1369,Washington State University,WA,196391,783189,480353,5502,184966,161639,4944,23232,90116,24488,33741,68849,0,713000,1419000,0,294000,0,0,0,538000,0,0,0,0,0,2904000,60000,2964000,0,52450000,4850000,57300000
314,2007,1370,Western Washington University,WA,6453,5531,15245,3084,14209,1207,1534,17564,20786,9913,4822,0,0,0,0,0,0,0,0,312500,0,0,472000,0,0,0,784500,0,784500,0,16277456,0,16277456
315,2007,1371,Marshall University,WV,18385,0,36582,6000,2628,3158,0,0,8519,0,6714,30263,23892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500000,0,4500000
316,2007,1372,West Virginia State University,WV,2467,2243,4472,0,0,0,119,120,2092,623,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,2007,1373,West Virginia University,WV,122134,91691,240521,1336,114987,80389,758,15261,30911,836,558,15088,59727,0,1014583,0,0,3014539,0,0,0,0,2300000,0,4029122,0,0,6329122,6329122,0,0,78017218,78017218
318,2007,1374,Marquette University,WI,10445,0,26772,456,33354,24822,1304,0,24932,4017,773,0,0,0,2200000,0,500000,0,0,0,2500000,1800000,0,0,0,0,0,7000000,7000000,0,0,0,0
319,2007,1375,Milwaukee School of Engineering,WI,2933,0,716,0,19465,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,2007,1377,University of Wisconsin-Milwaukee,WI,34033,0,63000,7007,59000,36000,4200,94000,57000,24000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,2007,1379,University of Wisconsin-La Crosse,WI,2838,0,19760,1380,0,5100,440,900,6850,2210,11460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,2007,1381,University of Wyoming,WY,89414,78667,137649,7496,62799,37459,10440,32368,24258,10344,38759,0,0,250000,300000,0,750000,0,0,0,250000,0,0,0,0,0,1472500,77500,1550000,0,6980000,0,6980000
323,2007,1382,University of Guam,GU,7604,0,12025,0,508,0,0,0,0,700,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,2007,1383,University of Puerto Rico-Mayaguez Campus,PR,21080,335768,17658,7800,49012,226,1635,67603,45583,0,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800000,1800000
325,2007,1385,University of Central Florida,FL,107996,0,48949,5564,58639,305,1000,0,16296,9193,2985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,2007,1386,University of West Florida,FL,4429,9613,8714,0,0,581,0,0,3383,2550,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,2007,1387,"Teachers College, Columbia University",NY,11411,0,0,0,0,7000,4000,0,0,20000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,2007,1388,City University of New York Graduate Center,NY,3913,0,800,1600,0,500,4000,400,600,9000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,2007,1389,University of Colorado at Denver,CO,258030,0,191300,0,5040,837400,3900,0,7500,5100,5900,4700,938000,0,352000,0,0,6200000,0,0,0,0,0,0,5757000,2375000,0,4177000,6552000,0,0,0,0
330,2007,1390,University of Colorado at Colorado Springs,CO,4509,0,6231,6716,11325,5694,0,0,7305,1357,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2513000,2513000,5026000
331,2007,1391,Hampshire College,MA,1145,1000,6000,500,0,0,400,1000,2500,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,2007,1392,City University of New York York College,NY,1525,0,12454,0,0,0,0,4472,15302,614,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,2007,1393,Oregon Health and Science University,OR,272174,0,245227,0,58562,451164,0,1849,0,0,0,0,312381,0,9000000,0,0,2800000,0,650000,0,0,0,0,2000000,0,638586,11811414,12450000,1700000,0,299392,1999392
334,2007,1394,Baylor College of Medicine,TX,462375,0,942169,0,0,129104,0,0,0,0,0,0,1060580,0,10375000,0,0,0,0,0,0,0,0,0,10375000,0,0,10375000,10375000,0,0,50731520,50731520
335,2007,1395,University of Texas Medical Branch at Galveston,TX,179915,0,283568,0,0,173339,0,0,0,0,0,0,379489,0,1078381,0,0,0,0,0,0,0,0,0,1078381,0,0,1078381,1078381,0,0,6220758,6220758
336,2007,1398,University of Nebraska Medical Center,NE,108012,0,173696,0,3435,260545,0,0,0,0,0,0,437676,0,0,0,0,1339914,0,0,0,0,0,0,1339914,0,822000,517914,1339914,700000,7500000,64888247,73088247
337,2007,1399,City University of New York Herbert H. Lehman College,NY,4476,0,17460,1779,0,1392,1226,3021,5137,10258,3300,0,0,0,259500,0,0,0,0,0,0,259500,0,0,0,151000,0,368000,519000,0,0,0,0
338,2007,1400,Mount Sinai School of Medicine,NY,273216,0,520502,0,0,0,0,0,0,0,0,0,520502,0,47000000,0,0,0,0,0,0,0,0,0,47000000,0,0,47000000,47000000,0,0,15100800,15100800
339,2007,1401,University of Puerto Rico-Rio Piedras Campus,PR,21609,0,48000,2168,0,0,3000,2000,50000,12727,14044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,2007,1402,State University of New York College at Old Westbury,NY,1765,0,8379,0,0,0,0,0,9279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,2007,1404,California State University-Bakersfield,CA,6379,2800,6400,3200,400,1400,1840,1200,1600,2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,4000000
342,2007,1405,University of Tennessee,TN,240379,1180403,103389,11832,162457,169818,2652,16399,40281,3714,41339,0,205136,13837000,0,0,785000,0,0,0,657000,0,1100000,0,0,0,16379000,0,16379000,0,10000000,0,10000000
343,2007,1406,Medical College of Wisconsin,WI,147140,0,468775,15447,0,0,0,0,0,5000,0,0,167929,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,0,0,0
344,2007,1407,Auburn University,AL,126522,201400,38090,0,134980,52268,314,2878,30546,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,2007,1408,University of Connecticut,CT,215184,101451,313383,7751,65097,83111,1332,40270,52664,35508,6467,0,228838,0,0,0,0,0,0,0,0,313833,0,0,0,0,313833,0,313833,0,0,0,0
346,2007,1409,Georgia Institute of Technology,GA,440898,0,31936,117343,1460732,24798,287,22898,116878,21487,8236,20150,0,0,0,1500000,0,0,0,0,0,0,4900000,0,0,0,4900000,1500000,6400000,0,26988510,29387490,56376000
347,2007,1410,Mercer University,GA,19529,0,0,0,92644,24683,0,0,0,140,0,0,15888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,2007,1411,Indiana University,IN,355004,0,268717,14818,7714,475575,13609,71593,279554,78667,65952,0,499872,0,1101365,2917079,2757632,3767568,0,0,0,436823,0,0,3767568,0,0,10980467,10980467,2400000,0,35254640,37654640
349,2007,1412,Purdue University,IN,372958,203813,243311,14637,335846,100322,4948,12322,161030,17455,12499,41,0,0,1215000,498470,720000,3738000,1600000,745000,6303050,340500,0,0,0,0,5227700,9932320,15160020,0,0,33225000,33225000
350,2007,1413,University of Kentucky,KY,323958,658900,200524,8974,195965,441761,985,76207,89997,20127,54608,0,274618,1050500,4247615,0,484462,10274633,0,0,384930,483196,0,0,11593728,5356000,335721,11233615,16925336,0,70875000,8243911,79118911
351,2007,1414,University of Minnesota,MN,594877,1543192,524147,16800,332727,627978,52327,153051,154532,73081,113941,86540,714558,11731164,3917245,0,255673,54827877,0,1035345,12874191,0,280640,300000,3334106,0,65351838,19870297,85222135,0,28800000,29974000,58774000
352,2007,1415,University of Mississippi,MS,93471,13214,11503,1879,28211,94449,189,20000,120424,2071,4053,0,93183,0,0,0,2000000,1000000,0,0,0,0,0,0,0,1700000,1000000,300000,3000000,0,0,0,0
353,2007,1416,Saint Louis University,MO,48133,0,156232,2000,6503,83305,100,7300,10466,6422,500,0,183631,0,5495804,0,0,0,0,0,0,0,0,0,5495804,0,0,5495804,5495804,0,0,0,0
354,2007,1417,"Rutgers, The State University of New Jersey",NJ,308204,486111,195341,48135,201586,111880,15262,87651,128882,30121,60691,0,0,2335000,3018919,0,1000000,1480000,0,0,2900000,0,0,0,0,0,4735000,5998919,10733919,4000000,5117000,13013000,22130000
355,2007,1418,New Mexico State University,NM,169029,172064,73869,6982,109620,0,4034,0,95360,8603,20916,0,0,290129,0,0,781143,0,0,0,758883,0,0,0,0,84055,1216445,529655,1830155,0,0,0,0
356,2007,1419,Alfred University,NY,6347,0,16000,5000,68500,0,3000,1762,7055,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,2007,1420,Cornell University,NY,648802,600572,554993,30584,168745,580622,2067,12545,292915,11288,31493,13282,329006,2020000,6500000,0,6670000,51110420,0,0,6800000,5400000,0,0,47300420,5619000,1438000,71443420,78500420,0,19578000,170653982,190231982
358,2007,1422,Syracuse University,NY,36100,0,33573,6135,63092,7497,1720,11004,41623,14327,11172,0,0,0,0,1840500,400000,0,0,0,0,0,0,0,0,0,0,2240500,2240500,0,40050000,50250000,90300000
359,2007,1423,University of North Dakota,ND,56074,0,20240,2799,12611,60955,1800,10857,5000,6709,14534,0,60955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3537982,3062512,0,6600494
360,2007,1424,Bowling Green State University,OH,9912,1147,42348,3066,31162,9196,6391,12175,33452,24337,10542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,2007,1426,Miami University,OH,19229,0,75569,769,6510,285,4362,7241,43693,24612,7923,0,0,0,0,0,2580000,0,0,0,2595000,0,0,0,0,0,0,5175000,5175000,0,0,0,0
362,2007,1427,Ohio State University,OH,652329,38225,274458,19880,307889,646141,2366,54698,160618,16574,19594,0,435992,0,2924522,0,1185488,1238592,0,0,0,0,0,0,1238592,0,2924522,2424080,5348602,0,0,0,0
363,2007,1428,Ohio University,OH,38000,0,90676,6518,80920,42066,379,7108,59593,9171,25288,0,32289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310000,1310000
364,2007,1429,University of Cincinnati,OH,294150,0,287084,0,146088,219265,2167,17967,64973,14928,14407,4495,481447,0,0,0,289623,1594399,0,0,0,0,0,0,1594399,0,689623,1194399,1884022,0,277770,0,277770
365,2007,1431,University of Oklahoma,OK,178719,0,253409,10170,107753,191241,572,277087,78736,14761,55019,0,350987,0,250000,0,0,2451377,0,0,624000,0,0,0,2038177,747987,285000,2292390,3325377,0,0,0,0
366,2007,1432,Pennsylvania State University,PA,644182,1207133,416744,6968,580460,231977,12877,97639,205902,62439,82072,8927,399833,0,38033464,0,0,1554776,0,0,0,1100000,0,0,3088240,0,0,40688240,40688240,0,19469885,31004815,50474700
367,2007,1434,University of South Carolina,SC,153737,13701,94234,7372,102664,104165,3159,55256,99189,18687,30029,3916,61061,0,3371000,0,0,0,0,2875000,336000,0,0,0,0,0,0,6582000,6582000,335000,55488673,14000000,69823673
368,2007,1435,College of William and Mary,VA,52025,0,34605,8986,0,7290,5004,159580,57206,11223,26928,0,0,0,260000,0,0,0,0,0,5285175,0,0,0,0,0,260000,5285175,5545175,0,411001,12412719,12823720
369,2007,1436,University of the Virgin Islands,VI,17495,8161,745,20,0,0,0,253,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,2007,1437,Desert Research Institute,NV,38511,0,23417,4760,0,0,0,60969,0,0,0,0,0,0,0,468000,0,0,0,0,0,0,0,0,0,0,0,468000,468000,2000000,7090000,14250000,23340000
371,2007,1439,Wright State University,OH,47711,0,30342,4480,24828,45975,0,2588,4957,7623,3710,0,48000,0,2313512,0,0,0,0,1600000,0,0,0,0,129000,700000,1772930,1440582,3913512,0,2427948,3762960,6190908
372,2007,1440,North Dakota State University,ND,103778,337296,87809,28814,154596,62156,6498,2683,57872,15585,22741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,2007,1441,University of Illinois at Springfield,IL,1083,0,166,34,0,0,0,0,0,0,0,0,0,0,349500,0,0,0,0,0,0,0,0,0,0,0,0,349500,349500,0,0,0,0
374,2007,1442,State University of New York at Buffalo,NY,297909,0,182946,17319,151031,269601,1663,13073,91767,23940,38695,20642,220518,0,0,560323,455429,1335434,0,0,0,0,0,0,827397,0,0,2351186,2351186,0,0,0,0
375,2007,1443,State University of New York at Stony Brook,NY,234635,0,284641,17894,94785,219058,6804,116628,183943,30870,19132,0,265595,0,4475843,750000,256442,7912000,0,1856000,2594701,0,0,0,6923000,1073735,15168251,1603000,17844986,0,35850000,6900000,42750000
376,2007,1444,Florida International University,FL,65805,20674,30312,11090,30141,11099,0,41937,49607,5776,3657,0,0,0,0,0,1038000,0,0,1051750,516768,0,0,0,0,0,2606518,0,2606518,0,0,0,0
377,2007,1445,University of Texas at Dallas,TX,44198,0,57891,11136,100658,12953,2585,26701,45301,8663,10228,14592,0,0,373050,0,0,0,0,0,1740900,15317500,0,0,0,0,2113950,15317500,17431450,0,0,0,0
378,2007,1446,University of Massachusetts at Worcester,MA,191659,0,319580,0,0,155070,0,0,0,0,0,43627,518277,0,24800000,0,0,15200000,0,0,0,0,0,0,40000000,500000,4000000,35500000,40000000,0,0,0,0
379,2007,1447,University of Southern Maine,ME,20045,4620,17464,3500,590,7124,300,8292,1333,370,39896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157000,0,0,1157000
380,2007,1448,University of North Texas Health Science Center at Fort Worth,TX,25124,0,115564,8000,0,34692,0,0,0,1000,0,0,28592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751500,1251500,3003000
381,2007,1449,Rush University,IL,83194,0,69914,0,0,89925,0,0,0,9559,25178,8734,76544,0,750000,0,0,0,0,0,0,0,0,0,750000,0,0,750000,750000,0,0,0,0
382,2007,1450,State University of New York College of Optometry,NY,1913,0,0,0,0,1000,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,2007,1451,University of Texas at San Antonio,TX,30259,3650,97532,3405,42826,4564,441,14518,29437,7968,19628,0,0,0,407198,0,0,0,0,0,0,0,0,0,0,0,0,407198,407198,0,2234223,20108007,22342230
384,2007,1452,Eastern Virginia Medical School,VA,33013,0,97474,0,0,0,0,0,0,0,0,0,100,0,961900,0,0,0,0,0,0,0,0,0,961900,0,0,961900,961900,0,0,0,0
385,2007,1455,Texas A&M University-Corpus Christi,TX,12654,2372,29566,3281,0,0,0,2681,602,1691,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,2007,1456,University of Texas Health Science Center at Houston,TX,175154,0,162839,0,0,187844,0,3409,0,26518,0,0,225397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,2007,1458,Brigham Young University,UT,25973,20500,84500,14500,46000,3000,3000,12500,80000,8500,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,2007,1461,University of Maryland Center for Environmental Science,MD,40146,0,0,0,0,0,0,296000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,2007,1462,University of Kansas,KS,195947,16076,297634,13629,83389,143856,305,31086,82995,9688,3314,0,242257,0,1515000,0,0,382200,0,0,777200,0,301600,0,368400,635000,61000,2280000,2976000,242500,0,13468100,13710600
390,2007,1463,City University of New York College of Staten Island,NY,2282,1585,6075,1963,2199,1943,2533,1441,13102,1193,0,7376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,2007,1464,Northeastern Ohio Universities College of Medicine,OH,5294,0,120014,0,0,0,0,0,0,0,0,0,120014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,2007,1467,University of Alaska Anchorage,AK,8844,1100,25000,4000,10000,5000,1000,2000,2000,3000,1500,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,0,25000000
393,2007,1468,University of the District of Columbia,DC,5065,0,800,750,1500,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,2007,1469,Western University of Health Sciences,CA,1575,0,9150,0,0,15585,0,0,0,0,0,0,15585,0,314929,0,0,0,0,0,0,0,0,0,314929,0,0,314929,314929,0,0,314929,314929
395,2007,1471,Ponce School of Medicine,PR,5573,0,32500,0,0,22500,0,0,0,11050,0,7999,28500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,2007,1472,Morehouse School of Medicine,GA,28378,0,68060,0,0,15569,0,0,0,1850,0,0,85479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,2007,1473,University of Maryland Biotechnology Institute,MD,59297,61615,199675,0,2445,4113,0,0,22100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,2007,1474,Texas A&M University System Health Science Center,TX,76109,0,214569,0,0,18918,0,0,0,0,0,0,6445,0,5160000,0,0,0,0,0,0,0,0,0,0,0,0,5160000,5160000,0,0,0,0
399,2007,2002,California State University-Hayward,CA,2833,100,3812,1683,0,100,420,542,2924,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,2007,2011,Colgate University,NY,1837,0,23850,3790,0,0,2844,15147,27435,11228,11288,5653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,2007,2013,Northeastern State University,OK,1031,0,4676,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,2007,2014,Oregon Institute of Technology,OR,4047,0,16500,7685,38400,16500,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5600000,7000000,12600000
403,2007,2016,Coastal Carolina University,SC,1210,0,2437,1876,0,1500,0,24980,1154,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,2007,2019,University of Hawaii at Hilo,HI,7843,1420,5000,500,0,1550,800,1000,1200,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
